,Instrument,ESG Score,Date,Environmental Pillar Score,Governance Pillar Score,Social Pillar Score,Carbon Credit,Carbon Offsets/Credits,Internal Carbon Price per Tonne Score Score,Women Managers,Women Employees,Gender Pay Gap Percentage,Water Recycled,Water Recycled Score,Energy Use Total,Policy Energy Efficiency,Waste Total,Waste Recycled Total
0,24CSm.BK,,,,,,,,,,,,,,,,,
1,24CSmf.BK,,,,,,,,,,,,,,,,,
2,24CSmol.BK,,,,,,,,,,,,,,,,,
3,24CSmva.BK,,,,,,,,,,,,,,,,,
4,2S.BK,,,,,,,,,,,,,,,,,
5,2Sf.BK,,,,,,,,,,,,,,,,,
6,2Sol.BK,,,,,,,,,,,,,,,,,
7,2Sva.BK,,,,,,,,,,,,,,,,,
8,3BBIFu.BK,,,,,,,,,,,,,,,,,
9,3BBIFuol.BK,,,,,,,,,,,,,,,,,
10,3BBIFuss.BK,,,,,,,,,,,,,,,,,
11,3BBIFuva.BK,,,,,,,,,,,,,,,,,
12,3K-BAT.BK,,,,,,,,,,,,,,,,,
13,3K-BATol.BK,,,,,,,,,,,,,,,,,
14,3K-BATva.BK,,,,,,,,,,,,,,,,,
15,3K-BATz.BK,,,,,,,,,,,,,,,,,
16,7UP.BK,,,,,,,,,,,,,,,,,
17,7UPf.BK,,,,,,,,,,,,,,,,,
18,7UPol.BK,,,,,,,,,,,,,,,,,
19,7UPss.BK,,,,,,,,,,,,,,,,,
20,7UPva.BK,,,,,,,,,,,,,,,,,
1439,CKss.BK,43.5351680176321,2022-12-31,24.4032641958517,30.9141414141414,72.136073468104,,,,,21.61,,,,10234.4,True,,
1440,CKva.BK,38.5181583873247,2019-12-31,29.6361980865405,42.0760691791071,44.9610215053763,,,,,23.125,,,,11185.006,True,,
1441,CKva.BK,43.0898489583533,2020-12-31,23.4809671321663,47.4468085106383,59.8526937195947,,,,,21.299,,,,10784.9,True,,
1442,CKva.BK,43.5235601529882,2021-12-31,22.4733698417909,33.574616849268,72.1342768993243,,,,,22.844,,,,,True,,
1443,CKva.BK,43.5351680176321,2022-12-31,24.4032641958517,30.9141414141414,72.136073468104,,,,,21.61,,,,10234.4,True,,
1444,CM.BK,,,,,,,,,,,,,,,,,
1445,CMAN.BK,,,,,,,,,,,,,,,,,
1446,CMANf.BK,,,,,,,,,,,,,,,,,
1447,CMANol.BK,,,,,,,,,,,,,,,,,
1448,CMANva.BK,,,,,,,,,,,,,,,,,
1449,CMC.BK,,,,,,,,,,,,,,,,,
1450,CMCf.BK,,,,,,,,,,,,,,,,,
1451,CMCol.BK,,,,,,,,,,,,,,,,,
1452,CMCva.BK,,,,,,,,,,,,,,,,,
1453,CMf.BK,,,,,,,,,,,,,,,,,
1454,CMol.BK,,,,,,,,,,,,,,,,,
1455,CMOm.BK,,,,,,,,,,,,,,,,,
1456,CMOmf.BK,,,,,,,,,,,,,,,,,
1457,CMOmol.BK,,,,,,,,,,,,,,,,,
1458,CMOmva.BK,,,,,,,,,,,,,,,,,
1459,CMR.BK,,,,,,,,,,,,,,,,,
1460,CMRf.BK,,,,,,,,,,,,,,,,,
1461,CMRol.BK,,,,,,,,,,,,,,,,,
1462,CMRva.BK,,,,,,,,,,,,,,,,,
1463,CMss.BK,,,,,,,,,,,,,,,,,
1464,CMva.BK,,,,,,,,,,,,,,,,,
1465,CNT.BK,,,,,,,,,,,,,,,,,
1466,CNTf.BK,,,,,,,,,,,,,,,,,
1467,CNTol.BK,,,,,,,,,,,,,,,,,
1468,CNTva.BK,,,,,,,,,,,,,,,,,
1469,COCOCO.BK,,,,,,,,,,,,,,,,,
1470,COCOCOf.BK,,,,,,,,,,,,,,,,,
1471,COCOCOol.BK,,,,,,,,,,,,,,,,,
1472,COCOCOss.BK,,,,,,,,,,,,,,,,,
1473,COCOCOva.BK,,,,,,,,,,,,,,,,,
1474,COLORm.BK,,,,,,,,,,,,,,,,,
1475,COLORmf.BK,,,,,,,,,,,,,,,,,
1476,COLORmol.BK,,,,,,,,,,,,,,,,,
1477,COLORmva.BK,,,,,,,,,,,,,,,,,
1478,COM7.BK,3.16936649985673,2019-12-31,0.0,2.43414413473919,5.25728155339806,,,,,,,,,,False,,
1479,COM7.BK,31.1639984665996,2020-12-31,20.7879225723591,14.578766387277,50.7599414903981,,,,,,,,,,False,,
1480,COM7.BK,49.6809612681204,2021-12-31,29.1994215134459,45.9473941588372,62.2578645560788,,,,41.0,52.0,,,,,True,,
1481,COM7.BK,50.1025282410733,2022-12-31,28.2954545454545,49.0016835016835,60.9064716695525,,,,43.0,52.0,,,,,True,,
1482,COM7f.BK,3.16936649985673,2019-12-31,0.0,2.43414413473919,5.25728155339806,,,,,,,,,,False,,
1483,COM7f.BK,31.1639984665996,2020-12-31,20.7879225723591,14.578766387277,50.7599414903981,,,,,,,,,,False,,
1484,COM7f.BK,49.6809612681204,2021-12-31,29.1994215134459,45.9473941588372,62.2578645560788,,,,41.0,52.0,,,,,True,,
1485,COM7f.BK,50.1025282410733,2022-12-31,28.2954545454545,49.0016835016835,60.9064716695525,,,,43.0,52.0,,,,,True,,
1486,COM7ol.BK,3.16936649985673,2019-12-31,0.0,2.43414413473919,5.25728155339806,,,,,,,,,,False,,
1487,COM7ol.BK,31.1639984665996,2020-12-31,20.7879225723591,14.578766387277,50.7599414903981,,,,,,,,,,False,,
1488,COM7ol.BK,49.6809612681204,2021-12-31,29.1994215134459,45.9473941588372,62.2578645560788,,,,41.0,52.0,,,,,True,,
1489,COM7ol.BK,50.1025282410733,2022-12-31,28.2954545454545,49.0016835016835,60.9064716695525,,,,43.0,52.0,,,,,True,,
1490,COM7ss.BK,3.16936649985673,2019-12-31,0.0,2.43414413473919,5.25728155339806,,,,,,,,,,False,,
1491,COM7ss.BK,31.1639984665996,2020-12-31,20.7879225723591,14.578766387277,50.7599414903981,,,,,,,,,,False,,
1492,COM7ss.BK,49.6809612681204,2021-12-31,29.1994215134459,45.9473941588372,62.2578645560788,,,,41.0,52.0,,,,,True,,
1493,COM7ss.BK,50.1025282410733,2022-12-31,28.2954545454545,49.0016835016835,60.9064716695525,,,,43.0,52.0,,,,,True,,
1494,COM7va.BK,3.16936649985673,2019-12-31,0.0,2.43414413473919,5.25728155339806,,,,,,,,,,False,,
1495,COM7va.BK,31.1639984665996,2020-12-31,20.7879225723591,14.578766387277,50.7599414903981,,,,,,,,,,False,,
1496,COM7va.BK,49.6809612681204,2021-12-31,29.1994215134459,45.9473941588372,62.2578645560788,,,,41.0,52.0,,,,,True,,
1497,COM7va.BK,50.1025282410733,2022-12-31,28.2954545454545,49.0016835016835,60.9064716695525,,,,43.0,52.0,,,,,True,,
1498,COMANm.BK,,,,,,,,,,,,,,,,,
1499,COMANmf.BK,,,,,,,,,,,,,,,,,
1500,COMANmol.BK,,,,,,,,,,,,,,,,,
1501,COMANmva.BK,,,,,,,,,,,,,,,,,
1502,CPALL.BK,35.2378885977382,2015-12-31,31.4790606745808,25.6971677559913,43.1075783972126,,167.0,,53.238,64.794,,,,6423882.25,True,12659.06,1131.44
1503,CPALL.BK,55.4011724425298,2016-12-31,60.2271460423634,23.5943635943636,72.9282992519162,,,,53.652,65.74,,,,7180106.92,True,21751.79,5157.75
1504,CPALL.BK,58.2007040595537,2017-12-31,60.5137917637918,37.2357723577236,70.1888680906308,,,,54.62,65.795,,190839.0,,7543731.28,True,74181.51,31828.319
1505,CPALL.BK,62.6166950989646,2018-12-31,57.2321428571428,29.2592592592592,86.2393918723768,,0.0,,56.08,64.28,,2181914.81,,8390153.23,True,135440.47,88691.837
1506,CPALL.BK,58.3415338863983,2019-12-31,60.1379754884648,27.8891324772941,76.5392504820121,,0.0,,56.52,60.81,,517421.141,,9149268.02,True,174461.64,126259.633
1507,CPALL.BK,57.3963983720156,2020-12-31,64.6479758245325,29.2166344294004,71.4316957814521,,2795.0,,55.82,65.06,,910520.114,,9359865.16,True,126402.29,78471.806
1508,CPALL.BK,59.3898620421513,2021-12-31,71.0485730309072,24.8142252187574,75.225263595566,,0.0,,55.211,65.57,,409102.259,,9298006.22,True,170754.05,119305.855
1509,CPALL.BK,56.6041508577479,2022-12-31,64.6915064102563,29.0530303030303,69.8258320434203,,0.0,,59.6,64.54,,390000.0,,13380000.0,True,272112.0,169359.0
1510,CPALLf.BK,35.2378885977382,2015-12-31,31.4790606745808,25.6971677559913,43.1075783972126,,167.0,,53.238,64.794,,,,6423882.25,True,12659.06,1131.44
1511,CPALLf.BK,55.4011724425298,2016-12-31,60.2271460423634,23.5943635943636,72.9282992519162,,,,53.652,65.74,,,,7180106.92,True,21751.79,5157.75
1512,CPALLf.BK,58.2007040595537,2017-12-31,60.5137917637918,37.2357723577236,70.1888680906308,,,,54.62,65.795,,190839.0,,7543731.28,True,74181.51,31828.319
1513,CPALLf.BK,62.6166950989646,2018-12-31,57.2321428571428,29.2592592592592,86.2393918723768,,0.0,,56.08,64.28,,2181914.81,,8390153.23,True,135440.47,88691.837
1514,CPALLf.BK,58.3415338863983,2019-12-31,60.1379754884648,27.8891324772941,76.5392504820121,,0.0,,56.52,60.81,,517421.141,,9149268.02,True,174461.64,126259.633
1515,CPALLf.BK,57.3963983720156,2020-12-31,64.6479758245325,29.2166344294004,71.4316957814521,,2795.0,,55.82,65.06,,910520.114,,9359865.16,True,126402.29,78471.806
1516,CPALLf.BK,59.3898620421513,2021-12-31,71.0485730309072,24.8142252187574,75.225263595566,,0.0,,55.211,65.57,,409102.259,,9298006.22,True,170754.05,119305.855
1517,CPALLf.BK,56.6041508577479,2022-12-31,64.6915064102563,29.0530303030303,69.8258320434203,,0.0,,59.6,64.54,,390000.0,,13380000.0,True,272112.0,169359.0
1518,CPALLol.BK,35.2378885977382,2015-12-31,31.4790606745808,25.6971677559913,43.1075783972126,,167.0,,53.238,64.794,,,,6423882.25,True,12659.06,1131.44
1519,CPALLol.BK,55.4011724425298,2016-12-31,60.2271460423634,23.5943635943636,72.9282992519162,,,,53.652,65.74,,,,7180106.92,True,21751.79,5157.75
1520,CPALLol.BK,58.2007040595537,2017-12-31,60.5137917637918,37.2357723577236,70.1888680906308,,,,54.62,65.795,,190839.0,,7543731.28,True,74181.51,31828.319
1521,CPALLol.BK,62.6166950989646,2018-12-31,57.2321428571428,29.2592592592592,86.2393918723768,,0.0,,56.08,64.28,,2181914.81,,8390153.23,True,135440.47,88691.837
1522,CPALLol.BK,58.3415338863983,2019-12-31,60.1379754884648,27.8891324772941,76.5392504820121,,0.0,,56.52,60.81,,517421.141,,9149268.02,True,174461.64,126259.633
1523,CPALLol.BK,57.3963983720156,2020-12-31,64.6479758245325,29.2166344294004,71.4316957814521,,2795.0,,55.82,65.06,,910520.114,,9359865.16,True,126402.29,78471.806
1524,CPALLol.BK,59.3898620421513,2021-12-31,71.0485730309072,24.8142252187574,75.225263595566,,0.0,,55.211,65.57,,409102.259,,9298006.22,True,170754.05,119305.855
1525,CPALLol.BK,56.6041508577479,2022-12-31,64.6915064102563,29.0530303030303,69.8258320434203,,0.0,,59.6,64.54,,390000.0,,13380000.0,True,272112.0,169359.0
1526,CPALLss.BK,35.2378885977382,2015-12-31,31.4790606745808,25.6971677559913,43.1075783972126,,167.0,,53.238,64.794,,,,6423882.25,True,12659.06,1131.44
1527,CPALLss.BK,55.4011724425298,2016-12-31,60.2271460423634,23.5943635943636,72.9282992519162,,,,53.652,65.74,,,,7180106.92,True,21751.79,5157.75
1528,CPALLss.BK,58.2007040595537,2017-12-31,60.5137917637918,37.2357723577236,70.1888680906308,,,,54.62,65.795,,190839.0,,7543731.28,True,74181.51,31828.319
1529,CPALLss.BK,62.6166950989646,2018-12-31,57.2321428571428,29.2592592592592,86.2393918723768,,0.0,,56.08,64.28,,2181914.81,,8390153.23,True,135440.47,88691.837
1530,CPALLss.BK,58.3415338863983,2019-12-31,60.1379754884648,27.8891324772941,76.5392504820121,,0.0,,56.52,60.81,,517421.141,,9149268.02,True,174461.64,126259.633
1531,CPALLss.BK,57.3963983720156,2020-12-31,64.6479758245325,29.2166344294004,71.4316957814521,,2795.0,,55.82,65.06,,910520.114,,9359865.16,True,126402.29,78471.806
1532,CPALLss.BK,59.3898620421513,2021-12-31,71.0485730309072,24.8142252187574,75.225263595566,,0.0,,55.211,65.57,,409102.259,,9298006.22,True,170754.05,119305.855
1533,CPALLss.BK,56.6041508577479,2022-12-31,64.6915064102563,29.0530303030303,69.8258320434203,,0.0,,59.6,64.54,,390000.0,,13380000.0,True,272112.0,169359.0
1534,CPALLva.BK,35.2378885977382,2015-12-31,31.4790606745808,25.6971677559913,43.1075783972126,,167.0,,53.238,64.794,,,,6423882.25,True,12659.06,1131.44
1535,CPALLva.BK,55.4011724425298,2016-12-31,60.2271460423634,23.5943635943636,72.9282992519162,,,,53.652,65.74,,,,7180106.92,True,21751.79,5157.75
1536,CPALLva.BK,58.2007040595537,2017-12-31,60.5137917637918,37.2357723577236,70.1888680906308,,,,54.62,65.795,,190839.0,,7543731.28,True,74181.51,31828.319
1537,CPALLva.BK,62.6166950989646,2018-12-31,57.2321428571428,29.2592592592592,86.2393918723768,,0.0,,56.08,64.28,,2181914.81,,8390153.23,True,135440.47,88691.837
1538,CPALLva.BK,58.3415338863983,2019-12-31,60.1379754884648,27.8891324772941,76.5392504820121,,0.0,,56.52,60.81,,517421.141,,9149268.02,True,174461.64,126259.633
1539,CPALLva.BK,57.3963983720156,2020-12-31,64.6479758245325,29.2166344294004,71.4316957814521,,2795.0,,55.82,65.06,,910520.114,,9359865.16,True,126402.29,78471.806
1540,CPALLva.BK,59.3898620421513,2021-12-31,71.0485730309072,24.8142252187574,75.225263595566,,0.0,,55.211,65.57,,409102.259,,9298006.22,True,170754.05,119305.855
1541,CPALLva.BK,56.6041508577479,2022-12-31,64.6915064102563,29.0530303030303,69.8258320434203,,0.0,,59.6,64.54,,390000.0,,13380000.0,True,272112.0,169359.0
1542,CPANELm.BK,,,,,,,,,,,,,,,,,
1543,CPANELmf.BK,,,,,,,,,,,,,,,,,
1544,CPANELmol.BK,,,,,,,,,,,,,,,,,
1545,CPANELmva.BK,,,,,,,,,,,,,,,,,
1546,CPAXT.BK,43.0337391366803,2015-12-31,37.1245421245421,41.3126361655774,49.7273982056591,,,,53.293,54.557,,,,1046975.23,True,7182.3,
1547,CPAXT.BK,43.3899101764486,2016-12-31,33.3684371184371,43.1023331023331,52.2608695652174,,,,55.91,54.594,,,,1188338.6,True,,
1548,CPAXT.BK,50.9093894565293,2017-12-31,56.5392156862745,35.9837398373984,60.7374548891562,,,,56.719,54.947,,167400.0,,1254548.66,True,18299.67,0.0
1549,CPAXT.BK,59.067609753078,2018-12-31,80.0130735492578,36.5185185185185,63.3683927422991,,,,57.154,54.725,,459000.0,,1331506.27,True,62327.58,42033.211
1550,CPAXT.BK,72.8618654150316,2019-12-31,88.64539306847,62.7890872394474,69.3339836632315,,,,57.808,55.374,,0.0,,1405725.92,True,91391.23,70175.21
1551,CPAXT.BK,67.1669852968461,2020-12-31,86.2622903412377,41.2260906941758,76.3544496531264,,,,55.71,55.04,,,,1420990.0,True,61628.4,40258.0
1552,CPAXT.BK,73.7056866428922,2021-12-31,79.9165854604591,64.5011497123118,77.4443629035663,,,,58.06,55.21,,,,1507650.0,True,67907.9,39239.1
1553,CPAXT.BK,74.208532413475,2022-12-31,83.5010379306338,65.5530303030303,74.7974428439276,,,,58.0,58.63,,,,4892170.0,True,130552.0,93235.4
1554,CPAXTf.BK,43.0337391366803,2015-12-31,37.1245421245421,41.3126361655774,49.7273982056591,,,,53.293,54.557,,,,1046975.23,True,7182.3,
1555,CPAXTf.BK,43.3899101764486,2016-12-31,33.3684371184371,43.1023331023331,52.2608695652174,,,,55.91,54.594,,,,1188338.6,True,,
1556,CPAXTf.BK,50.9093894565293,2017-12-31,56.5392156862745,35.9837398373984,60.7374548891562,,,,56.719,54.947,,167400.0,,1254548.66,True,18299.67,0.0
1557,CPAXTf.BK,59.067609753078,2018-12-31,80.0130735492578,36.5185185185185,63.3683927422991,,,,57.154,54.725,,459000.0,,1331506.27,True,62327.58,42033.211
1558,CPAXTf.BK,72.8618654150316,2019-12-31,88.64539306847,62.7890872394474,69.3339836632315,,,,57.808,55.374,,0.0,,1405725.92,True,91391.23,70175.21
1559,CPAXTf.BK,67.1669852968461,2020-12-31,86.2622903412377,41.2260906941758,76.3544496531264,,,,55.71,55.04,,,,1420990.0,True,61628.4,40258.0
1560,CPAXTf.BK,73.7056866428922,2021-12-31,79.9165854604591,64.5011497123118,77.4443629035663,,,,58.06,55.21,,,,1507650.0,True,67907.9,39239.1
1561,CPAXTf.BK,74.208532413475,2022-12-31,83.5010379306338,65.5530303030303,74.7974428439276,,,,58.0,58.63,,,,4892170.0,True,130552.0,93235.4
1562,CPAXTol.BK,43.0337391366803,2015-12-31,37.1245421245421,41.3126361655774,49.7273982056591,,,,53.293,54.557,,,,1046975.23,True,7182.3,
1563,CPAXTol.BK,43.3899101764486,2016-12-31,33.3684371184371,43.1023331023331,52.2608695652174,,,,55.91,54.594,,,,1188338.6,True,,
1564,CPAXTol.BK,50.9093894565293,2017-12-31,56.5392156862745,35.9837398373984,60.7374548891562,,,,56.719,54.947,,167400.0,,1254548.66,True,18299.67,0.0
1565,CPAXTol.BK,59.067609753078,2018-12-31,80.0130735492578,36.5185185185185,63.3683927422991,,,,57.154,54.725,,459000.0,,1331506.27,True,62327.58,42033.211
1566,CPAXTol.BK,72.8618654150316,2019-12-31,88.64539306847,62.7890872394474,69.3339836632315,,,,57.808,55.374,,0.0,,1405725.92,True,91391.23,70175.21
1567,CPAXTol.BK,67.1669852968461,2020-12-31,86.2622903412377,41.2260906941758,76.3544496531264,,,,55.71,55.04,,,,1420990.0,True,61628.4,40258.0
1568,CPAXTol.BK,73.7056866428922,2021-12-31,79.9165854604591,64.5011497123118,77.4443629035663,,,,58.06,55.21,,,,1507650.0,True,67907.9,39239.1
1569,CPAXTol.BK,74.208532413475,2022-12-31,83.5010379306338,65.5530303030303,74.7974428439276,,,,58.0,58.63,,,,4892170.0,True,130552.0,93235.4
1570,CPAXTss.BK,43.0337391366803,2015-12-31,37.1245421245421,41.3126361655774,49.7273982056591,,,,53.293,54.557,,,,1046975.23,True,7182.3,
1571,CPAXTss.BK,43.3899101764486,2016-12-31,33.3684371184371,43.1023331023331,52.2608695652174,,,,55.91,54.594,,,,1188338.6,True,,
1572,CPAXTss.BK,50.9093894565293,2017-12-31,56.5392156862745,35.9837398373984,60.7374548891562,,,,56.719,54.947,,167400.0,,1254548.66,True,18299.67,0.0
1573,CPAXTss.BK,59.067609753078,2018-12-31,80.0130735492578,36.5185185185185,63.3683927422991,,,,57.154,54.725,,459000.0,,1331506.27,True,62327.58,42033.211
1574,CPAXTss.BK,72.8618654150316,2019-12-31,88.64539306847,62.7890872394474,69.3339836632315,,,,57.808,55.374,,0.0,,1405725.92,True,91391.23,70175.21
1575,CPAXTss.BK,67.1669852968461,2020-12-31,86.2622903412377,41.2260906941758,76.3544496531264,,,,55.71,55.04,,,,1420990.0,True,61628.4,40258.0
1576,CPAXTss.BK,73.7056866428922,2021-12-31,79.9165854604591,64.5011497123118,77.4443629035663,,,,58.06,55.21,,,,1507650.0,True,67907.9,39239.1
1577,CPAXTss.BK,74.208532413475,2022-12-31,83.5010379306338,65.5530303030303,74.7974428439276,,,,58.0,58.63,,,,4892170.0,True,130552.0,93235.4
1578,CPAXTva.BK,43.0337391366803,2015-12-31,37.1245421245421,41.3126361655774,49.7273982056591,,,,53.293,54.557,,,,1046975.23,True,7182.3,
1579,CPAXTva.BK,43.3899101764486,2016-12-31,33.3684371184371,43.1023331023331,52.2608695652174,,,,55.91,54.594,,,,1188338.6,True,,
1580,CPAXTva.BK,50.9093894565293,2017-12-31,56.5392156862745,35.9837398373984,60.7374548891562,,,,56.719,54.947,,167400.0,,1254548.66,True,18299.67,0.0
1581,CPAXTva.BK,59.067609753078,2018-12-31,80.0130735492578,36.5185185185185,63.3683927422991,,,,57.154,54.725,,459000.0,,1331506.27,True,62327.58,42033.211
1582,CPAXTva.BK,72.8618654150316,2019-12-31,88.64539306847,62.7890872394474,69.3339836632315,,,,57.808,55.374,,0.0,,1405725.92,True,91391.23,70175.21
1583,CPAXTva.BK,67.1669852968461,2020-12-31,86.2622903412377,41.2260906941758,76.3544496531264,,,,55.71,55.04,,,,1420990.0,True,61628.4,40258.0
1584,CPAXTva.BK,73.7056866428922,2021-12-31,79.9165854604591,64.5011497123118,77.4443629035663,,,,58.06,55.21,,,,1507650.0,True,67907.9,39239.1
1585,CPAXTva.BK,74.208532413475,2022-12-31,83.5010379306338,65.5530303030303,74.7974428439276,,,,58.0,58.63,,,,4892170.0,True,130552.0,93235.4
1586,CPF.BK,51.503399445227,2015-12-31,40.3069153069153,49.4063180827887,59.8454525147594,,,,,,,,,,True,,
1587,CPF.BK,67.603803268064,2016-12-31,62.0995013092278,62.3400323400323,74.1547053738365,,,,,50.853,,24160000.0,61.3636363636364,9590000.0,True,513350.0,15780.0
1588,CPF.BK,69.4283465495343,2017-12-31,76.2187850729517,43.5894308943089,80.0601728849164,,,,34.57,50.757,,24150000.0,69.6428571428571,10350000.0,True,598180.0,391370.0
1589,CPF.BK,73.9086261985999,2018-12-31,74.7228381374724,56.0740740740741,83.7125021423873,,,,18.054,41.18,,27640000.0,77.5862068965517,10920000.0,True,,824910.0
1590,CPF.BK,68.9627639445182,2019-12-31,78.0441718685288,35.9887949333611,82.2656438578755,,,,20.918,42.42,,30390000.0,77.2727272727273,,True,,840550.0
1591,CPF.BK,69.0307608991043,2020-12-31,67.6553161460325,46.2228669675478,83.1071562971376,,,,25.459,42.18,,59620000.0,,,True,,
1592,CPF.BK,64.4510058101699,2021-12-31,67.1774480734019,33.7981084371196,80.4564269002954,,,,26.77,44.46,,59620000.0,,,True,,
1593,CPF.BK,71.0787303802056,2022-12-31,81.9070622639497,41.2382154882155,81.4558460315781,,,,28.634,44.56,,55030000.0,69.0,17570000.0,True,636390.0,596080.0
1594,CPFf.BK,51.503399445227,2015-12-31,40.3069153069153,49.4063180827887,59.8454525147594,,,,,,,,,,True,,
1595,CPFf.BK,67.603803268064,2016-12-31,62.0995013092278,62.3400323400323,74.1547053738365,,,,,50.853,,24160000.0,61.3636363636364,9590000.0,True,513350.0,15780.0
1596,CPFf.BK,69.4283465495343,2017-12-31,76.2187850729517,43.5894308943089,80.0601728849164,,,,34.57,50.757,,24150000.0,69.6428571428571,10350000.0,True,598180.0,391370.0
1597,CPFf.BK,73.9086261985999,2018-12-31,74.7228381374724,56.0740740740741,83.7125021423873,,,,18.054,41.18,,27640000.0,77.5862068965517,10920000.0,True,,824910.0
1598,CPFf.BK,68.9627639445182,2019-12-31,78.0441718685288,35.9887949333611,82.2656438578755,,,,20.918,42.42,,30390000.0,77.2727272727273,,True,,840550.0
1599,CPFf.BK,69.0307608991043,2020-12-31,67.6553161460325,46.2228669675478,83.1071562971376,,,,25.459,42.18,,59620000.0,,,True,,
1600,CPFf.BK,64.4510058101699,2021-12-31,67.1774480734019,33.7981084371196,80.4564269002954,,,,26.77,44.46,,59620000.0,,,True,,
1601,CPFf.BK,71.0787303802056,2022-12-31,81.9070622639497,41.2382154882155,81.4558460315781,,,,28.634,44.56,,55030000.0,69.0,17570000.0,True,636390.0,596080.0
1602,CPFol.BK,51.503399445227,2015-12-31,40.3069153069153,49.4063180827887,59.8454525147594,,,,,,,,,,True,,
1603,CPFol.BK,67.603803268064,2016-12-31,62.0995013092278,62.3400323400323,74.1547053738365,,,,,50.853,,24160000.0,61.3636363636364,9590000.0,True,513350.0,15780.0
1604,CPFol.BK,69.4283465495343,2017-12-31,76.2187850729517,43.5894308943089,80.0601728849164,,,,34.57,50.757,,24150000.0,69.6428571428571,10350000.0,True,598180.0,391370.0
1605,CPFol.BK,73.9086261985999,2018-12-31,74.7228381374724,56.0740740740741,83.7125021423873,,,,18.054,41.18,,27640000.0,77.5862068965517,10920000.0,True,,824910.0
1606,CPFol.BK,68.9627639445182,2019-12-31,78.0441718685288,35.9887949333611,82.2656438578755,,,,20.918,42.42,,30390000.0,77.2727272727273,,True,,840550.0
1607,CPFol.BK,69.0307608991043,2020-12-31,67.6553161460325,46.2228669675478,83.1071562971376,,,,25.459,42.18,,59620000.0,,,True,,
1608,CPFol.BK,64.4510058101699,2021-12-31,67.1774480734019,33.7981084371196,80.4564269002954,,,,26.77,44.46,,59620000.0,,,True,,
1609,CPFol.BK,71.0787303802056,2022-12-31,81.9070622639497,41.2382154882155,81.4558460315781,,,,28.634,44.56,,55030000.0,69.0,17570000.0,True,636390.0,596080.0
1610,CPFss.BK,51.503399445227,2015-12-31,40.3069153069153,49.4063180827887,59.8454525147594,,,,,,,,,,True,,
1611,CPFss.BK,67.603803268064,2016-12-31,62.0995013092278,62.3400323400323,74.1547053738365,,,,,50.853,,24160000.0,61.3636363636364,9590000.0,True,513350.0,15780.0
1612,CPFss.BK,69.4283465495343,2017-12-31,76.2187850729517,43.5894308943089,80.0601728849164,,,,34.57,50.757,,24150000.0,69.6428571428571,10350000.0,True,598180.0,391370.0
1613,CPFss.BK,73.9086261985999,2018-12-31,74.7228381374724,56.0740740740741,83.7125021423873,,,,18.054,41.18,,27640000.0,77.5862068965517,10920000.0,True,,824910.0
1614,CPFss.BK,68.9627639445182,2019-12-31,78.0441718685288,35.9887949333611,82.2656438578755,,,,20.918,42.42,,30390000.0,77.2727272727273,,True,,840550.0
1615,CPFss.BK,69.0307608991043,2020-12-31,67.6553161460325,46.2228669675478,83.1071562971376,,,,25.459,42.18,,59620000.0,,,True,,
1616,CPFss.BK,64.4510058101699,2021-12-31,67.1774480734019,33.7981084371196,80.4564269002954,,,,26.77,44.46,,59620000.0,,,True,,
1617,CPFss.BK,71.0787303802056,2022-12-31,81.9070622639497,41.2382154882155,81.4558460315781,,,,28.634,44.56,,55030000.0,69.0,17570000.0,True,636390.0,596080.0
1618,CPFva.BK,51.503399445227,2015-12-31,40.3069153069153,49.4063180827887,59.8454525147594,,,,,,,,,,True,,
1619,CPFva.BK,67.603803268064,2016-12-31,62.0995013092278,62.3400323400323,74.1547053738365,,,,,50.853,,24160000.0,61.3636363636364,9590000.0,True,513350.0,15780.0
1620,CPFva.BK,69.4283465495343,2017-12-31,76.2187850729517,43.5894308943089,80.0601728849164,,,,34.57,50.757,,24150000.0,69.6428571428571,10350000.0,True,598180.0,391370.0
1621,CPFva.BK,73.9086261985999,2018-12-31,74.7228381374724,56.0740740740741,83.7125021423873,,,,18.054,41.18,,27640000.0,77.5862068965517,10920000.0,True,,824910.0
1622,CPFva.BK,68.9627639445182,2019-12-31,78.0441718685288,35.9887949333611,82.2656438578755,,,,20.918,42.42,,30390000.0,77.2727272727273,,True,,840550.0
1623,CPFva.BK,69.0307608991043,2020-12-31,67.6553161460325,46.2228669675478,83.1071562971376,,,,25.459,42.18,,59620000.0,,,True,,
1624,CPFva.BK,64.4510058101699,2021-12-31,67.1774480734019,33.7981084371196,80.4564269002954,,,,26.77,44.46,,59620000.0,,,True,,
1625,CPFva.BK,71.0787303802056,2022-12-31,81.9070622639497,41.2382154882155,81.4558460315781,,,,28.634,44.56,,55030000.0,69.0,17570000.0,True,636390.0,596080.0
1626,CPH.BK,,,,,,,,,,,,,,,,,
1627,CPHf.BK,,,,,,,,,,,,,,,,,
1628,CPHol.BK,,,,,,,,,,,,,,,,,
1629,CPHva.BK,,,,,,,,,,,,,,,,,
1630,CPI.BK,,,,,,,,,,,,,,,,,
1631,CPIf.BK,,,,,,,,,,,,,,,,,
1632,CPIol.BK,,,,,,,,,,,,,,,,,
1633,CPIss.BK,,,,,,,,,,,,,,,,,
1634,CPIva.BK,,,,,,,,,,,,,,,,,
1635,CPL.BK,,,,,,,,,,,,,,,,,
