"date","mkt","smb","hml","rmw","cma","E","S","G","Total"
2018-12-27,0.001303812,-0.0040818,-0.000202678,0.003908579,-0.002044759,-3.49383953245091e-05,-5.86731473763056e-05,-8.13912229401038e-05,-5.33904109624707e-05
2018-12-28,-0.003958764,0.006624277,0.00355368,-0.002832257,-0.003302631,7.82431964088928e-05,-1.26712399901992e-05,8.61517164539462e-05,-4.14075709634546e-05
2019-01-02,0.010000967,-0.008886283,0.001915363,0.006738908,0.00642599,-2.77857013388412e-05,5.17777303291659e-05,0.000167299797488738,9.06173070875452e-05
2019-01-03,0.011600603,-0.004119733,0.002329847,0.000856486,0.000480464,-3.84665162932288e-05,4.04009625682553e-05,-1.28976549715372e-05,-2.19767643039556e-05
2019-01-04,0.000700988,0.004541268,-0.003684632,0.000197752,0.006657759,-2.01148340540793e-05,-3.1751057584145e-05,-1.28389200129849e-05,-1.75715061124226e-05
2019-01-07,-0.002280594,0.001076668,0.003933029,0.003810502,0.009359718,7.61173331866573e-06,-2.61393408197111e-05,-3.06133369852759e-05,3.22706744587369e-05
2019-01-08,-0.001967517,0.000719496,0.009000629,0.000587242,0.001563277,-6.35100091775304e-06,7.60012279631129e-06,5.12366597724743e-07,2.62142227713185e-05
2019-01-09,0.006075989,0.00050735,-0.003226441,0.0072348,-0.003291688,2.57677701269766e-05,7.73041774359084e-05,3.92775310994374e-05,4.8173890184609e-05
2019-01-10,-0.009303342,0.004164804,-0.006148139,-0.003685874,-0.008225266,-3.35030366433109e-05,-6.0189958885376e-05,2.00926092638985e-05,1.23884911608809e-05
2019-01-11,-0.003730361,-0.000158412,0.002573566,0.000294227,0.003144101,-9.98290241046674e-06,1.44123648510856e-05,-3.184407755026e-05,1.18088042835402e-05
2019-01-14,0.000239929,-0.004867146,0.000736826,-0.002964325,-0.00100027,1.09201094977054e-05,9.06439703712652e-06,4.10001797888173e-05,7.1031180562865e-06
2019-01-15,0.001842371,-0.001257421,-0.000292845,0.002116359,-0.004437548,-5.6926273655508e-05,-5.00412009653422e-05,1.43375684325596e-05,-6.0238261880097e-05
2019-01-16,0.002204107,0.000117401,0.0006206,0.00410979,0.0037857,8.59890002671896e-06,-7.48925114610966e-06,8.65502888363573e-05,-7.91361101524626e-06
2019-01-17,0.003083583,-0.0003691,0.009046745,-0.000613487,0.007579626,1.70475404263834e-05,2.78869870978668e-05,8.07179974333215e-05,8.16023320110722e-06
2019-01-18,0.008738545,-0.003297899,-0.007171723,0.000831904,-0.006988921,4.02974454133603e-05,6.59278506717687e-05,-2.17286376652971e-05,2.33266350811862e-05
2019-01-21,0.010026865,0.003485543,-0.005827094,-0.003243232,-0.002770055,-0.00027433276976546,-0.000109320030244838,-0.000130899286008229,-0.000192935861389677
2019-01-22,0.001727823,0.001364153,-0.003396151,0.001694053,-0.004076675,3.48431314605967e-05,2.71282186447142e-05,-1.04710299495324e-05,4.10218596613184e-05
2019-01-23,0.002058323,0.003391583,-0.00657689,0.002048473,-0.008953602,-1.14653178995802e-05,-3.76648331735109e-05,-5.13817431019124e-05,-4.82572477156674e-05
2019-01-24,0.000705214,0.002605189,-0.006230363,0.001862559,-0.003028415,4.11979281618941e-06,-2.01323415006053e-05,-5.49302707824798e-05,-1.39839970303706e-05
2019-01-25,-0.000681648,-0.00052767,-0.003768093,-0.000906596,-0.003923428,-3.81840222719359e-05,-9.06632338613622e-05,5.41031416455401e-05,-7.18794074403266e-05
2019-01-28,0.005423787,0.00581826,-0.005540078,0.003634382,0.000583445,7.98990647951115e-06,1.07821402173984e-05,2.17010125779728e-05,-1.48856851743476e-06
2019-01-29,0.005669101,0.003262219,0.006531313,-0.005450854,0.004782592,-6.58017213354626e-05,-5.33061268935905e-05,6.44479909227804e-05,-8.58965154480456e-05
2019-01-30,0.005910277,-0.000463809,0.006601174,-0.001740498,0.001759273,-0.000115036634898504,2.43898961184101e-05,2.33597421072455e-05,-4.87028509924293e-05
2019-01-31,0.001195416,0.006536347,0.003047254,-0.005209847,0.004740969,-4.8746321848668e-05,1.33038955147594e-05,-2.08762860219029e-05,-2.57771332225508e-05
2019-02-01,-0.000382423,0.001541473,0.000165632,5.56e-05,0.00262988,-3.04474872414698e-05,-4.67243392300853e-05,6.627731184459e-05,-1.52799217529255e-05
2019-02-04,0.003296441,-0.003863181,-0.005553456,0.003953147,-0.006603365,3.7057127103685e-05,2.51755371974119e-05,-1.23125647143703e-05,3.79084020867154e-05
2019-02-05,-0.003491938,-0.001205525,0.008598748,-0.004246773,0.005594061,9.85838852753739e-06,2.22672349066765e-05,2.19144809838872e-05,3.53028176052878e-05
2019-02-06,-0.000878558,0.00215679,-0.004568925,0.001024068,-0.001313636,-0.000107746840830677,-6.8248702174211e-05,6.75598051694961e-05,-5.98176381163691e-05
2019-02-07,-0.008599668,-0.003129885,0.002895831,-0.004164588,-0.001739458,7.90794438376313e-05,5.37967008228958e-05,-4.81445393354012e-05,3.67249020228815e-05
2019-02-08,0.00377696,0.002027691,-0.001295808,0.002091966,0.001245743,9.78300447800079e-06,4.23856853673666e-05,-1.01863928977531e-05,3.59447802662568e-05
2019-02-11,0.00848534,-0.002541289,-0.004446169,0.007546081,-0.000578452,-5.53937167724399e-05,-5.23823281201416e-05,-1.42757172666467e-05,-5.73154319955695e-05
2019-02-12,-0.002098508,0.003318254,-0.002795892,-0.002537806,-0.001066081,-3.39312676312635e-05,-4.88149241138039e-05,-1.59839985464375e-05,-6.71220127534278e-05
2019-02-13,-0.009817625,0.000366896,0.004620465,-0.002305278,0.001688289,4.55796501940852e-05,4.67375966055683e-05,1.52156619431665e-06,2.70647873995344e-05
2019-02-14,-0.000731188,0.00087678,0.003756172,0.000256155,0.00082359,-6.10748912137554e-05,-3.26896219097797e-05,-5.48977037669886e-06,-1.30629246700178e-05
2019-02-15,0.006626878,-0.002884904,0.002556487,0.000320657,0.002343338,5.82105166307648e-05,8.42261171317382e-05,9.56610989241406e-05,6.11976832892201e-05
2019-02-18,0.001460251,-0.001404844,0.000102727,-0.003984876,-0.005599241,4.22587359153062e-05,3.00334428252109e-05,-5.8587449354608e-05,3.83195411981194e-05
2019-02-20,0.007432116,-0.002345312,-0.004838625,0.004177491,-0.000546438,3.44395149634434e-05,2.54042640884399e-05,-1.16670780711343e-05,2.54150086204596e-05
2019-02-21,0.007738977,-0.001588594,-0.002173873,0.0096987,0.003407778,4.00819703132041e-05,0.000102475061008008,-9.85637271667761e-06,4.3108935790107e-05
2019-02-22,-0.005076365,0.002346127,-0.005986654,-0.000344813,-0.002904243,1.04985275663451e-05,-6.39756512807718e-05,2.55462746633575e-05,4.47201728328127e-05
2019-02-25,0.001136767,0.00201796,-0.001315596,0.000580991,-0.004117304,-4.71623227860516e-05,-4.78871906000799e-05,6.99553556880968e-05,-5.67695787439228e-05
2019-02-26,-0.007171395,0.001368569,-0.001565305,0.006032213,-0.00341549,-5.2643847209556e-05,-5.77690265957742e-05,-1.23345608002827e-05,-2.79164955559144e-05
2019-02-27,-0.007230023,-0.000415052,-0.004843035,0.011980619,0.004075233,4.64681417382495e-05,-9.63873087315971e-05,-4.53020125502412e-06,-2.73038307488136e-05
2019-02-28,-0.003544681,-0.000111333,-0.000907356,0.003447741,0.000709064,4.0927963587771e-05,6.89553712190021e-05,-7.19095098741213e-05,3.05114798227786e-05
2019-03-01,0.003089638,0.000213185,0.002960562,-0.001277507,0.00400534,4.18460980862367e-05,3.68320495278847e-05,9.07020716896163e-05,2.21850525815765e-05
2019-03-04,-0.006265499,0.002481575,0.00040065,0.004439203,0.002514332,-0.000114208323578112,-0.000152416378199419,-6.72089591480599e-05,-0.000131777548763218
2019-03-05,0.00567606,-0.001919778,0.006513313,0.000947788,0.007342309,8.81763547286226e-05,9.26966639668562e-05,3.33670208989612e-05,7.85301267146149e-05
2019-03-06,-0.001933808,-0.000568382,-0.008868308,-0.001176191,-0.011041109,-1.37574879426223e-05,1.82243719035423e-06,1.85729658700339e-05,7.26023945515916e-06
2019-03-07,-0.001448694,0.003722348,0.00040387,-0.002750065,-0.001226559,3.08144309564414e-05,4.54842159279653e-05,3.93426478929002e-05,6.8249885136603e-05
2019-03-08,-0.00024064,-0.002340371,-0.000556419,0.001610436,0.002001505,0.000139267211930642,9.64961051868214e-05,4.33982410016303e-05,0.000126022111778255
2019-03-11,0.007520456,-0.002900159,0.00062533,-0.002973282,-0.001199581,-5.32931395249348e-05,-3.31587825670127e-05,3.19202380190797e-05,-7.28306614622343e-05
2019-03-12,-0.00144121,-0.002492553,0.002683232,-0.002196856,0.001882012,-4.95220228897538e-05,-7.67650121354129e-05,-8.0543098178206e-05,-6.82849988966254e-05
2019-03-13,-0.00647201,-6.04e-06,0.007172824,-0.004755613,0.005704862,3.15009922317774e-05,-9.31190373085978e-06,-3.17551011992664e-06,1.19075095712797e-05
2019-03-14,-0.005082409,-0.000403814,0.002039941,-0.000822033,-0.001514729,6.60911363564855e-05,5.39766839068958e-05,-7.71898815377979e-06,5.608466058467e-05
2019-03-15,0.007987333,-0.002646625,-0.002742583,0.008535952,-0.001036818,-3.08990390942678e-05,2.0920259812823e-05,3.71578426885351e-05,5.57340644249751e-06
2019-03-18,-0.001716564,0.003258663,-0.003979839,0.000793813,-0.002569727,-8.37515481169342e-06,3.09125352999955e-05,-5.4928977555718e-06,-2.66540971904536e-06
2019-03-19,0.004002301,-0.002191956,0.000287447,0.000532679,0.002458649,4.18005316111406e-05,1.01138203901007e-05,-2.28614569520808e-05,1.72863750632061e-05
2019-03-20,0.007578593,-0.006877502,0.005944675,-0.002101026,0.005809202,5.25244587153836e-05,9.88269252693493e-05,4.83440412859653e-05,6.53830491922574e-05
2019-03-21,-0.012752516,0.004563831,-0.001046049,-0.002655758,-0.002261149,-7.32424890907161e-05,-8.8990309117497e-05,-6.70151253028227e-05,-7.38199168564524e-05
2019-03-22,0.003857408,0.000978353,-0.000510671,-0.001043898,-0.000703299,1.60499793089441e-05,3.36925336329575e-05,-2.73902568587155e-06,1.56462526925523e-06
2019-03-25,-0.002009221,0.001237639,-0.003579089,0.001126144,-0.000995105,1.10119495293987e-05,1.3818203891272e-05,-1.00932558250778e-05,7.10836661976181e-06
2019-03-26,0.002926415,-0.000963774,-0.005123318,0.001496032,-0.002233759,-4.19263309785752e-06,5.05078665198582e-05,-1.69930570076478e-05,1.90618710136032e-05
2019-03-27,0.002602932,0.00032448,0.003999684,-1.25e-05,0.000730624,-2.8461305132325e-05,5.06555908805974e-05,-4.84063745316936e-05,3.78395742346677e-05
2019-03-28,0.003741294,0.000313018,0.001400776,-0.002060152,-0.001819271,-3.68409166005407e-05,4.2759456311202e-05,-3.53487925238535e-05,-3.57696503652942e-05
2019-03-29,0.004243729,-0.003420344,-0.002150341,0.000794924,-0.001020251,3.2388204129406e-05,2.16676484714027e-05,-2.85187344629921e-05,6.24250047884605e-06
2019-04-01,-0.000642962,0.000499733,0.003487448,0.000331809,0.004716259,-1.53740366189739e-05,-4.19302462108701e-05,1.52513470202597e-05,-7.30060619254287e-06
2019-04-02,-0.003158791,0.000517118,0.00357095,-0.004881411,0.006250958,4.37363602700042e-05,9.81377785607305e-05,3.91634717592865e-05,9.28948485044981e-05
2019-04-03,0.0012175,-0.000665152,-0.003688709,-0.001371163,-0.00498273,4.55572684412307e-06,4.33996889109642e-05,-6.91898034604531e-05,9.86668356811323e-06
2019-04-04,0.007119123,-0.004287821,0.004482753,0.000211683,0.004771548,-6.77945615628637e-05,2.80306534693548e-05,-1.60428181584718e-05,-5.09121132095504e-05
2019-04-05,0.002550546,-0.004058347,0.00020821,-0.000877645,0.001401559,-4.76368840468266e-05,-4.94641201554268e-05,-1.58001272653297e-05,-9.18966863742472e-05
2019-04-09,-0.001409555,0.00344965,-0.002106848,-0.002358998,-0.002218974,-3.38532095220595e-05,-1.30382537085071e-05,8.01662024889602e-05,-1.96647825463635e-05
2019-04-10,0.001768722,0.002269434,-0.006201962,0.002980714,-0.006988972,-9.99152376599726e-05,-7.95214244800648e-05,1.00583682963645e-05,-7.70383667031444e-05
2019-04-11,0.007825952,-0.00105396,-0.004015094,0.001588425,-0.003923076,-8.94174642553232e-05,-1.94323761025292e-05,7.78498119825963e-05,-3.81443845626195e-05
2019-04-12,0.001259072,0.00266504,-0.001560504,0.000846215,-0.001091407,3.76061246332802e-05,3.03138995091592e-05,-7.59677500971993e-05,2.64587688056792e-05
2019-04-17,-0.000450989,0.001832294,-0.002068044,0.003136056,-0.002500246,2.06151321794564e-05,-2.5438203664367e-05,5.84910230790845e-05,-3.0998845765043e-05
2019-04-18,-0.000257873,-0.001331761,0.005476096,0.005909846,0.006464197,1.26893857103756e-05,2.23600676613146e-05,5.34906571527846e-06,2.66716123644299e-05
2019-04-19,8.95e-05,-0.00388542,0.003559322,-0.001754021,0.005303515,-4.37125700899946e-05,-3.71383839510429e-05,-2.79794577674858e-05,-6.82973410980099e-05
2019-04-22,0.001273655,-0.002445803,-0.005261124,0.003277256,-0.000808084,4.87809891876399e-05,3.7780479992929e-05,1.75611537684465e-05,7.37083212144334e-05
2019-04-23,-0.000117383,-5.45e-06,0.002874783,-0.00045765,0.000951782,6.26555686350279e-05,1.92638758520043e-05,-2.68435548927049e-05,3.47325610652334e-05
2019-04-24,-0.003750744,-0.000567081,-0.000690976,-0.002889357,-0.006487593,-1.23466417078739e-05,-8.33979152081139e-06,-2.85546800987283e-05,-6.71135102395963e-06
2019-04-25,0.000188671,0.001525934,-0.006965733,0.002210991,-0.005463785,-8.43042859176336e-05,-3.87601725005495e-05,-2.16115434330636e-05,-1.61613399817455e-05
2019-04-26,0.004738608,-0.002192629,-0.00010011,-0.00129284,-0.000783855,1.80226826450066e-05,4.79721040898466e-05,-1.35186930417701e-05,5.88466313815948e-05
2019-04-29,0.00404517,-0.003295845,0.003741441,-0.004547428,-0.000638073,-2.81318194222284e-05,1.78949183628523e-05,-4.7260155303626e-05,-6.84916463081071e-05
2019-04-30,0.001138415,5.4e-05,-0.000664289,0.001864971,-0.003776601,3.08096993003785e-05,-1.53144690905733e-06,-7.62654326356438e-05,-7.77166970908507e-06
2019-05-02,-0.005245027,0.000575227,0.003143385,0.001355795,-7.28e-05,-3.73581875126675e-06,-6.88942361653388e-05,-0.000106083737087586,-8.89139443553249e-05
2019-05-03,-0.009250067,-0.000930494,0.001251005,-0.004570178,0.002983214,-1.28630389419563e-05,-7.39716220578068e-05,0.000100165665189895,-2.7584288126039e-05
2019-05-07,-0.004292427,0.005117337,-0.001956729,0.003601327,-0.000737371,-0.000115520595946123,-6.24556992517086e-05,-0.000135032284957948,-7.30938392903688e-05
2019-05-08,0.001102081,-0.001877521,-0.002754675,-0.000290986,0.003468484,6.34753785273616e-05,9.69542912016936e-06,2.92080189840719e-05,2.88672205765353e-05
2019-05-09,-0.005280198,-0.005811913,0.000370856,-0.001523167,0.001448484,5.78191764753604e-05,-4.43767827850432e-05,-9.58714570767666e-05,-3.31619955339998e-05
2019-05-10,-0.003879201,-0.005570081,0.003459577,0.001015525,0.001350314,4.3594468917244e-05,8.44858081691583e-05,-7.93234072014675e-05,2.03431261835244e-05
2019-05-13,-0.008021704,-0.006432346,-0.000425009,0.002935475,0.000153854,-9.92634951386861e-06,-1.94094333057296e-05,-5.36878560244349e-05,-9.69628709616248e-05
2019-05-14,-0.004163993,-0.001848956,0.002439237,0.002683818,0.000979772,-1.34323743461415e-05,2.35434509833256e-05,-9.45392689488843e-05,9.93570917076685e-07
2019-05-15,-0.004311178,0.001050834,0.000537506,-0.002967061,-0.003634474,-5.63313293096896e-05,-1.61657828320424e-05,-4.60657448902915e-05,-0.000104729008618271
2019-05-16,0.001648818,-0.007535537,-1.05e-05,-0.003566147,0.001587942,6.89983357447167e-05,6.21422524890786e-05,-2.98513595726227e-05,5.83325399314022e-05
2019-05-17,0.010361858,-0.00270082,-0.005101964,0.004387952,-0.006747819,1.0392801002371e-05,2.54362853428819e-05,-0.000184246987265346,-3.97359332005169e-05
2019-05-21,-0.010896183,0.005489577,0.000463265,-0.000734802,0.002757504,-6.90508541583039e-05,-0.000169499503358218,-5.96436322960523e-05,-9.90743809539029e-05
2019-05-22,0.00263414,0.000768826,-0.003923822,-0.00331905,-0.00932348,8.98679766210844e-05,5.01387052845478e-05,3.07905903871358e-05,6.48337324563872e-05
2019-05-23,0.00686037,-0.000216407,0.003822627,-0.00281903,-0.004946591,-1.01284481915e-05,-3.41382388665538e-05,4.03653761413824e-05,-4.82375433843379e-05
2019-05-24,0.004583891,-0.002050865,0.001759093,0.003853514,8.01e-05,-1.29076931866406e-05,6.25696780594186e-05,-2.58696800351582e-06,3.56554802911652e-05
2019-05-27,-0.008017162,0.006791639,0.000876079,-0.002906337,0.002263201,-2.92746325013968e-05,-7.35920323283376e-05,4.37011997419384e-07,-9.64158512878745e-05
2019-05-28,0.001716737,0.000180051,-0.003081631,0.001341099,-0.002074555,6.69501452868148e-06,-5.65487846752251e-06,0.00012650174892645,8.2304970587017e-05
2019-05-29,-0.00112819,2.34e-05,0.00522224,-0.00635876,0.005243617,-5.16451978954586e-06,3.97692681600556e-05,-6.552280341622e-05,-1.72158465270322e-05
2019-05-30,0.01081837,-0.005506082,-0.011490088,0.004445824,-0.007671572,5.05215367368152e-05,0.000106208310114105,6.46159928024128e-05,9.29452024428494e-05
2019-05-31,0.006750829,-0.001148205,0.003114171,0.000896839,0.001223071,-8.96013796851509e-06,3.40386755628786e-05,1.29051755437623e-05,2.00768318185318e-06
2019-06-04,0.003082885,0.00302483,-0.003911565,-0.001386509,-0.00491413,-7.79842809663725e-05,-1.18748650000371e-05,-3.64747935942366e-05,-6.26718380460089e-05
2019-06-05,-8.09e-05,0.007259039,-0.004606627,0.006555708,0.000858612,-3.95645574651349e-06,-7.89916205556963e-05,2.10105489197557e-05,-4.07568890302208e-05
2019-06-06,0.007015454,0.00081904,0.000781358,-0.003859911,0.001208968,2.79701390313141e-07,1.40175141809418e-05,5.55493651975256e-05,-5.18922086274441e-06
2019-06-07,0.00325592,-0.004732691,-0.000783259,-0.00080252,0.000244949,2.84018046898583e-05,3.02787850102174e-05,-8.61554989837226e-05,-6.1559311177425e-06
2019-06-10,0.000378848,0.00212981,-0.003373225,-0.003018094,-0.001233411,-2.71194475666116e-05,-1.18277503000324e-05,2.91779387707025e-05,-1.27271457222778e-06
2019-06-11,0.001881509,0.000265868,-0.002097592,0.002033053,-0.004074338,6.16636651943631e-06,4.65480916655212e-05,-9.42382137300035e-07,3.71039415703987e-05
2019-06-12,-0.001196007,0.00443683,-0.004673194,0.003685246,-0.003616961,5.67506513399705e-05,-4.01925367690103e-07,3.34956647933185e-05,7.07215607059135e-05
2019-06-13,-0.003105785,0.004175112,0.001947265,-0.001976176,0.002127669,-5.18117348308746e-05,-8.67876024663629e-05,-4.46067949814535e-05,-5.93451034046987e-05
2019-06-14,0.009806549,-0.006884808,0.000721213,0.001839355,0.000645268,-7.36992933213137e-05,5.41022709657366e-06,8.11540154303861e-06,-6.70850329977297e-05
2019-06-17,0.013559514,-0.006260297,-0.009460953,0.010191448,-0.001854983,3.73293894034972e-05,7.02482334699927e-05,-1.74937582820787e-05,4.52231322592243e-05
2019-06-18,0.006938558,-0.00631292,0.002181374,0.001121717,0.005208621,-1.59451101382563e-05,-5.16873577044758e-06,2.15227461427185e-05,-2.08242412662397e-06
2019-06-19,-0.000765684,-0.000473327,-0.002545991,0.007260872,0.002988032,-3.57162457643528e-05,-3.26625895316955e-05,2.4797833507512e-05,-4.94425266298282e-05
2019-06-20,-0.000754917,0.002933029,-0.002900755,0.002615663,0.000655482,5.07181065184656e-05,-2.83213358547756e-05,1.50264451913851e-05,1.73158972152e-05
2019-06-21,0.003100567,0.001838215,-0.002395462,-0.003801045,-0.00251214,-4.72907514652843e-06,2.40612579710169e-05,6.62500833239642e-05,3.92919368545919e-06
2019-06-24,0.000168085,0.00182742,-0.005169164,-0.00245266,-0.005017043,-8.26202126861694e-05,-5.71649399322248e-05,4.83575803779478e-05,-6.61886006781483e-05
2019-06-25,0.005593908,0.000542462,-0.002938037,0.002030529,0.00280786,2.40427528755007e-05,4.69546212602423e-05,7.27454656806227e-05,5.50280954827431e-05
2019-06-26,-0.001003822,0.000320718,0.000133476,-0.002322009,0.001235722,-8.64529844222858e-05,-6.82639552311536e-05,2.26468480205777e-05,-7.59989527723842e-05
2019-06-27,0.006213114,-0.008936129,0.006093298,-0.002196375,2.76e-05,0.000120709980187449,5.59272538913438e-05,-1.73913739957422e-05,2.31309598997469e-05
2019-06-28,-0.005222851,-0.000155705,-0.003334274,-0.006122332,-0.005330028,-4.97718762038488e-05,-7.84702949869406e-05,-0.000141909494933813,-9.01893804147182e-05
2019-07-01,0.003588007,0.005888569,-0.00388235,-0.001833632,-0.00181944,-0.000175185896078608,-0.000111899635382704,-1.90727712195264e-05,-0.000163120272373097
2019-07-02,-0.008601459,0.002548334,0.007175029,0.001712488,0.006074118,-1.15040076542855e-05,-5.05796930161765e-05,-2.14443684180999e-05,-4.53694005196277e-05
2019-07-03,0.004102896,0.003238571,-0.005136181,-0.001159985,-0.001063494,-4.26349811661666e-05,-4.82868013858813e-05,-6.93518232882396e-05,-6.93050702504702e-05
2019-07-04,-0.000146054,0.007819325,-0.005728628,0.003599954,-0.004673438,-0.000229999595657093,-0.000184819539506371,-6.00077386049861e-05,-0.000189313438220807
2019-07-05,-0.005933301,0.00574431,-0.004806012,0.007825333,-0.002247766,-4.6158618433358e-05,1.43791687292534e-05,4.02763661712551e-05,2.48289445331962e-05
2019-07-08,0.010899899,-0.003569832,-0.006977971,0.00072176,-0.005047509,7.97830734452756e-05,8.99061873946995e-05,2.98058789267857e-05,5.92032231099554e-05
2019-07-09,0.000492627,0.006636274,-0.000786414,-0.002888769,0.005571848,4.79316787309847e-05,1.00873944674702e-05,0.000109918435899053,3.43072228345182e-05
2019-07-10,-0.004994577,0.003773209,0.002401942,-0.00089326,0.001504245,-7.37033224090588e-05,1.33031469989064e-05,-2.7271682045594e-05,-1.42551804967437e-05
2019-07-11,-0.001513753,-0.001408831,0.001116923,-0.004444697,0.007401605,3.68075997574984e-05,3.65082537655519e-05,5.25077142860745e-05,4.37094271292524e-05
2019-07-12,-0.004112978,-0.002923175,0.00115053,-0.004792863,0.004042491,2.77976614730914e-05,-1.1340318107675e-05,5.3978591812613e-06,4.79385748026062e-05
2019-07-15,0.00206353,-0.000174164,-0.005290838,0.004098592,-0.00808878,-9.53616517372106e-05,-8.16199592640371e-05,-2.71800106650612e-05,-0.000119400032827581
2019-07-17,0.006520258,0.002410518,-0.004809453,-0.000184553,-0.00173449,3.9770792895335e-05,7.10862977520862e-05,1.55768483805656e-05,5.44805826149469e-05
2019-07-18,-0.004593081,0.003950373,0.004335847,0.005038784,0.002024714,-2.85950928876218e-05,2.04045203276539e-05,-5.79360133663845e-05,-1.98411868003046e-06
2019-07-19,-0.001884146,-0.000921716,-0.002344531,0.004819878,-0.000173246,6.58065620912706e-05,8.57520815100128e-05,-6.9745344357609e-05,8.33453484154691e-05
2019-07-22,0.000303866,0.00573328,-0.003266583,0.001219546,-0.000542033,-6.66275537248446e-05,-3.88508523171136e-05,4.11520857675067e-05,-3.82594372396941e-05
2019-07-23,0.002829368,-0.001865442,-0.004002937,-0.001808181,-0.005864084,2.39587741833667e-05,3.3951261354791e-05,-6.36869060597775e-05,-7.93501664996473e-05
2019-07-24,-0.007303387,0.001754039,-0.002287251,0.00206077,0.004390834,1.4092753622594e-05,4.10095079150535e-05,3.65709060525544e-05,4.01816683564335e-05
2019-07-25,-0.006726748,-0.006495357,0.000793543,0.008112252,0.003767179,0.000115189778585181,-1.05647475881338e-05,-1.54840051509365e-05,9.06092249297065e-05
2019-07-26,0.003295955,-0.001686632,-0.002156414,-0.00199809,-0.000481776,-4.49098709756211e-05,3.31150693613236e-05,-0.000123038238468597,-8.9587582934806e-05
2019-07-30,-0.007614444,-0.006333282,-8.35e-05,0.003854384,0.003395239,7.19008437276519e-05,-7.80677077468931e-06,7.26226523142427e-06,7.34619254333269e-05
2019-07-31,-0.009060841,0.002474852,-0.001571427,-0.00286868,0.003070591,4.89173251389278e-06,-2.24292853030187e-05,2.45131680656909e-05,1.37506877030317e-05
2019-08-01,-0.011339891,0.00573743,0.002911717,5.13e-05,0.000889877,-3.38224724514449e-05,-5.12583954782562e-05,-3.58248689090857e-05,-4.72693922822854e-05
2019-08-02,0.003203161,-0.000545196,-0.007133696,3.49e-06,-0.006504661,-0.000104057523605647,-8.86457129457058e-05,-3.15418963250339e-05,-4.63888131175908e-05
2019-08-05,-0.001558729,-0.002310861,-0.014783652,0.008613794,-0.007975592,-0.000151812261668822,-0.000165896959671101,-5.41078678843092e-05,-0.0001230254893112
2019-08-06,-0.002061675,0.001218294,-0.010810184,0.004701986,-7.85e-06,7.16928285117314e-05,3.35801070165071e-05,1.96729728623493e-05,7.09329261557275e-05
2019-08-07,-0.00908402,-0.002912083,0.002926081,-0.00197539,0.000248178,7.49943364357643e-06,-0.00010214223404623,1.96777749778601e-05,-2.83299969885085e-05
2019-08-08,-0.018861499,0.001618747,0.001680579,-0.005718452,0.011774774,-5.78589573322984e-05,-5.48039759558856e-05,-3.06995410425848e-05,1.01500544965657e-05
2019-08-09,-0.000478801,-0.005236205,-0.012007966,0.004320227,-0.005235652,6.24562680158876e-05,2.70725440377964e-05,8.63844136703124e-05,9.92240349699103e-05
2019-08-13,-0.009536142,0.000360516,-0.008767742,0.002505311,-0.011802945,0.000100545154314165,1.10350530050184e-05,4.56569911683674e-05,1.2632647782702e-05
2019-08-14,0.018250381,-0.002120741,-0.003545825,0.002360614,-0.00820203,7.86020597281917e-05,4.50930231793923e-05,5.51217984999335e-06,3.58678802489798e-05
2019-08-15,0.004052582,0.002144092,-9.86e-05,-0.00347441,0.002478224,-0.000110588047898256,-4.57357269055612e-05,3.32406837891609e-05,-3.85171876530146e-05
2019-08-16,-0.007400428,0.001401967,-0.005186389,0.001811762,0.002459167,-7.77388529082865e-05,-5.92562878759526e-05,-4.8354232521307e-05,-3.26557514765875e-05
2019-08-19,0.008107704,-0.002765264,-0.001988024,-0.004834859,-0.010118634,3.52778592166684e-05,6.53442278317582e-05,4.84400947216967e-05,2.3727397364888e-05
2019-08-20,-0.002549187,2.75e-05,-0.002581277,-0.011331469,-0.003665434,-5.36843365827821e-05,-8.47352206500389e-05,-2.5966690741998e-05,-6.26690818092496e-05
2019-08-21,0.008445726,-0.00203879,-0.006785958,-0.002206103,0.001109826,8.94705848051432e-05,0.000123030400483336,2.99830553728801e-05,0.000118000821285393
2019-08-22,-0.014761587,0.000581857,-0.00141449,-0.008849163,0.002534207,-3.929562859576e-05,-6.57528798008255e-05,8.45425370087023e-07,-1.12830110891447e-05
2019-08-23,-0.004382535,0.004931127,-0.004717988,-0.00090965,-0.004404788,4.24156250779291e-05,2.87356532780213e-05,-7.73311999970702e-05,3.95337723396263e-06
2019-08-26,0.001709827,-0.001004822,-0.004617839,0.003159296,-0.00732908,-2.20214775879189e-05,-3.30733580804614e-05,6.3863119545812e-06,1.96453841937947e-05
2019-08-27,0.014252184,-0.002832836,0.012314704,0.00953738,-0.001371322,9.11159369315372e-05,0.000111919060721466,5.23075325184409e-05,3.03472088512553e-05
2019-08-28,0.010337431,-0.006476773,0.006693658,-0.002393518,-0.000120064,6.11236578274425e-05,0.000129611890238081,-9.762974087071e-05,3.2738885005803e-05
2019-08-29,-0.001011692,-0.001885378,-0.005526731,-0.009758916,-0.004683582,6.81696208838472e-05,1.35932324705354e-06,-2.37717426084004e-05,-1.46206891063207e-05
2019-08-30,-0.008124166,0.004560646,-0.001369883,-0.00673189,0.001981219,-3.18258133076858e-05,-0.000110352391463082,-1.78984062238992e-05,-1.64487115501081e-05
