time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1990-07-24,1130.85998535,1130.85998535,1130.85998535,1130.85998535,72.85720245733641,64.44771909671975,NaN,NaN,NaN,NaN,NaN,NaN
1990-07-25,1143.7800293,1143.7800293,1143.7800293,1143.7800293,74.97145004339393,64.51963015662525,NaN,NaN,NaN,NaN,74.97145004339393,NaN
1990-07-26,1141.7800293,1141.7800293,1141.7800293,1141.7800293,74.01040289909497,65.08038935676015,NaN,NaN,NaN,NaN,NaN,NaN
1990-07-27,1142.32995605,1142.32995605,1142.32995605,1142.32995605,74.10868229287371,66.19728857206127,NaN,NaN,NaN,NaN,NaN,NaN
1990-07-30,1126.84997559,1126.84997559,1126.84997559,1126.84997559,66.4870147387222,67.19286597152406,NaN,NaN,NaN,NaN,NaN,NaN
1990-07-31,1115.72998047,1115.72998047,1115.72998047,1115.72998047,61.587089406138475,67.42942690293077,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-01,1142.63000488,1142.63000488,1142.63000488,1142.63000488,67.77421455352555,68.07972617388516,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-02,1129.35998535,1129.35998535,1129.35998535,1129.35998535,62.431986651024296,68.42056323102628,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-03,1097.52001953,1097.52001953,1097.52001953,1097.52001953,51.867690991438394,67.99397133898971,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-06,1009.03997803,1009.03997803,1009.03997803,1009.03997803,34.43162990002611,66.12982428795003,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-07,922.34997559,922.34997559,922.34997559,922.34997559,25.416444765861826,63.11755396954954,NaN,NaN,25.416444765861826,NaN,NaN,NaN
1990-08-08,957.86999512,957.86999512,957.86999512,957.86999512,33.14087764440818,60.492375936440276,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-09,903.77001953,903.77001953,903.77001953,903.77001953,28.328538290035524,57.24824973903147,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-10,921.13000488,921.13000488,921.13000488,921.13000488,31.75315361846856,54.22616987516773,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-14,893.09997559,893.09997559,893.09997559,893.09997559,29.317314499120556,51.116177878152314,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-15,909.58001709,909.58001709,909.58001709,909.58001709,32.591446446222506,48.08903476406864,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-16,934.13000488,934.13000488,934.13000488,934.13000488,37.254229958763084,45.46359383975922,NaN,NaN,NaN,NaN,37.254229958763084,NaN
1990-08-17,920.75,920.75,920.75,920.75,35.80074036525241,42.72731227350056,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-20,895.71002197,895.71002197,895.71002197,895.71002197,33.19087896435828,40.34901686104599,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-21,870.33001709,870.33001709,870.33001709,870.33001709,30.744439586385298,38.14597044534934,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-22,795.40002441,795.40002441,795.40002441,795.40002441,24.907398541888014,35.08405501594666,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-23,735.39001465,735.39001465,735.39001465,735.39001465,21.40272251682707,32.15339329207543,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-24,695.80999756,695.80999756,695.80999756,695.80999756,19.458012101237642,29.838416228489656,NaN,NaN,19.458012101237642,NaN,NaN,NaN
1990-08-27,756.91998291,756.91998291,756.91998291,756.91998291,30.029196868622364,29.52395672624653,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-28,823.75,823.75,823.75,823.75,39.39703294178785,30.522570167384107,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-29,834.9699707,834.9699707,834.9699707,834.9699707,40.82933207563213,31.071745483900095,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-30,839.79998779,839.79998779,839.79998779,839.79998779,41.47062340550853,32.01046584929103,NaN,NaN,NaN,NaN,NaN,NaN
1990-08-31,862.75,862.75,862.75,862.75,44.54601614849406,32.92424174429284,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-03,901.53997803,901.53997803,901.53997803,901.53997803,49.386760202276356,34.357773580232546,NaN,NaN,NaN,NaN,49.386760202276356,NaN
1990-09-04,873.34002686,873.34002686,873.34002686,873.34002686,46.22744630469857,35.331773570123694,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-05,851.65002441,851.65002441,851.65002441,851.65002441,43.901205778101954,35.80655755721932,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-06,844.52001953,844.52001953,844.52001953,844.52001953,43.13282320002139,36.33027775970282,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-07,838.05999756,838.05999756,838.05999756,838.05999756,42.408581284497295,36.98868506828418,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-10,839.79998779,839.79998779,839.79998779,839.79998779,42.68772056231286,37.84177656656472,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-11,828.15997314,828.15997314,828.15997314,828.15997314,41.247425663582874,39.00892136097149,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-12,804.46002197,804.46002197,804.46002197,804.46002197,38.40606186825769,40.2234456003594,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-13,793.09002686,793.09002686,793.09002686,793.09002686,37.086166667775146,41.48259949796921,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-14,759.97998047,759.97998047,759.97998047,759.97998047,33.47802413424117,41.728944302656274,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-17,702.47998047,702.47998047,702.47998047,702.47998047,28.324274941667852,40.93803301693341,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-18,687.92999268,687.92999268,687.92999268,687.92999268,27.183882290007503,39.96335803224594,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-19,686.63000488,686.63000488,686.63000488,686.63000488,27.07897897197671,38.93538342985081,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-20,647.34997559,647.34997559,647.34997559,647.34997559,24.05795814926786,37.471950715620366,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-21,637.95001221,637.95001221,637.95001221,637.95001221,23.385587479565928,35.61472409256962,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-24,647.10998535,647.10998535,647.10998535,647.10998535,25.568613079353852,34.13909314790214,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-25,613.95001221,613.95001221,613.95001221,613.95001221,23.01230534475296,32.64702883123435,NaN,NaN,23.01230534475296,NaN,NaN,NaN
1990-09-26,625.05999756,625.05999756,625.05999756,625.05999756,25.69283522859125,31.401315404703627,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-27,630.15002441,630.15002441,630.15002441,630.15002441,26.947778333524994,30.29697233677703,NaN,NaN,NaN,NaN,NaN,NaN
1990-09-28,641.55999756,641.55999756,641.55999756,641.55999756,29.80945899230413,29.377096510347833,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-01,654.39001465,654.39001465,654.39001465,654.39001465,32.98827808905885,28.787157397881835,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-02,704.51000977,704.51000977,704.51000977,704.51000977,43.712538579617515,29.16619144869325,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-03,713.84997559,713.84997559,713.84997559,713.84997559,45.46407124324879,29.76461320408423,NaN,NaN,NaN,NaN,45.46407124324879,NaN
1990-10-04,671.98999023,671.98999023,671.98999023,671.98999023,39.52739648135641,30.196711228878176,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-05,672.97998047,672.97998047,672.97998047,672.97998047,39.72784745022557,31.011252122346587,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-08,680.09002686,680.09002686,680.09002686,680.09002686,41.234449339831876,32.0148640544769,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-09,682.19000244,682.19000244,682.19000244,682.19000244,41.69799422714774,33.05907942984626,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-10,655.54998779,655.54998779,655.54998779,655.54998779,37.64158479862852,34.029338476229164,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-11,644.42999268,644.42999268,644.42999268,644.42999268,36.064478050164354,34.9349735169862,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-12,642.36999512,642.36999512,642.36999512,642.36999512,35.76552390855464,35.66332429050054,NaN,NaN,35.76552390855464,NaN,NaN,NaN
1990-10-15,652.75,652.75,652.75,652.75,38.530553361978846,36.771770577445245,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-16,653.79998779,653.79998779,653.79998779,653.79998779,38.817453330230606,37.709243298990906,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-17,646.98999023,646.98999023,646.98999023,646.98999023,37.59195287991384,38.46954148087583,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-18,649.2800293,649.2800293,649.2800293,649.2800293,38.29740972313009,39.07582367593483,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-19,652.15997314,652.15997314,652.15997314,652.15997314,39.22779042833087,39.52150312873997,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-22,683.33001709,683.33001709,683.33001709,683.33001709,48.311963731620224,39.85003349674016,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-24,709.34997559,709.34997559,709.34997559,709.34997559,54.43498502436347,40.49081305253407,NaN,NaN,NaN,NaN,54.43498502436347,NaN
1990-10-25,698.69000244,698.69000244,698.69000244,698.69000244,51.73125723490412,41.362517392073194,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-26,688.57000732,688.57000732,688.57000732,688.57000732,49.23128653987584,42.04133446990535,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-29,690.54998779,690.54998779,690.54998779,690.54998779,49.743019702029336,42.6490894957766,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-30,673.84997559,673.84997559,673.84997559,673.84997559,45.57073441223646,42.925713794711505,NaN,NaN,NaN,NaN,NaN,NaN
1990-10-31,649.36999512,649.36999512,649.36999512,649.36999512,40.242256851000526,43.111476084166654,NaN,NaN,40.242256851000526,NaN,NaN,NaN
1990-11-01,653.21002197,653.21002197,653.21002197,653.21002197,41.39976576171191,43.4925680635629,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-02,657.42999268,657.42999268,657.42999268,657.42999268,42.71301152110653,43.98881717874519,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-05,673.05999756,673.05999756,673.05999756,673.05999756,47.4136220987833,44.62332208851693,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-06,661.89001465,661.89001465,661.89001465,661.89001465,44.597284121942046,45.03616714506774,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-07,662.25,662.25,662.25,662.25,44.71126586285955,45.54468950099244,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-08,661.19000244,661.19000244,661.19000244,661.19000244,44.42146357046251,45.98212191865904,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-09,662.54998779,662.54998779,662.54998779,662.54998779,44.91478946526332,46.38833613558279,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-12,661.83001709,661.83001709,661.83001709,661.83001709,44.688643287365394,46.129527532421726,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-13,659.36999512,659.36999512,659.36999512,659.36999512,43.875750466453326,45.375296492571,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-14,652.13000488,652.13000488,652.13000488,652.13000488,41.48408042235,44.643355291674276,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-15,655.84002686,655.84002686,655.84002686,655.84002686,43.19292406284501,44.21204368617208,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-16,656.90997314,656.90997314,656.90997314,656.90997314,43.70352274064684,43.78065104607333,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-19,658.25,658.25,658.25,658.25,44.3778354573878,43.69544397786985,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-20,652.7199707,652.7199707,652.7199707,652.7199707,42.13488071267618,43.830631396560975,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-21,643.85998535,643.85998535,643.85998535,643.85998535,38.75520744783447,43.64173437414115,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-22,642.2800293,642.2800293,642.2800293,642.2800293,38.167283855313805,43.317039540870255,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-23,638.95001221,638.95001221,638.95001221,638.95001221,36.896809860635464,42.56583866671683,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-26,601.84997559,601.84997559,601.84997559,601.84997559,26.36652742522294,41.26364175980832,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-27,592.59997559,592.59997559,592.59997559,592.59997559,24.4898509049723,39.81925497710209,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-28,587.15002441,587.15002441,587.15002441,587.15002441,23.431634168529158,38.31998144839257,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-29,558.20001221,558.20001221,558.20001221,558.20001221,18.78755536306923,36.45375044109299,NaN,NaN,NaN,NaN,NaN,NaN
1990-11-30,544.29998779,544.29998779,544.29998779,544.29998779,17.041141461911778,34.47892888213202,NaN,NaN,17.041141461911778,NaN,NaN,NaN
1990-12-03,583.95001221,583.95001221,583.95001221,583.95001221,35.46843926185694,33.87840665323228,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-04,581.97998047,581.97998047,581.97998047,581.97998047,35.051834635582765,33.41896052560605,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-06,607.15002441,607.15002441,607.15002441,607.15002441,44.0879695709359,33.48289234761255,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-07,632.36999512,632.36999512,632.36999512,632.36999512,51.38624538131379,34.03165825051733,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-11,661.88000488,661.88000488,661.88000488,661.88000488,58.25297569934298,35.02273969637128,NaN,NaN,NaN,NaN,58.25297569934298,NaN
1990-12-12,640.2800293,640.2800293,640.2800293,640.2800293,52.41678109528977,35.757161152272246,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-13,644.09997559,644.09997559,644.09997559,644.09997559,53.30771494113012,36.796625973221936,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-14,649.58001709,649.58001709,649.58001709,649.58001709,54.620408917003914,37.97184919191409,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-17,621.97998047,621.97998047,621.97998047,621.97998047,47.393571335022806,38.72161786865604,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-18,619.03997803,619.03997803,619.03997803,619.03997803,46.68498417398582,40.17293620785339,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-19,623.58001709,623.58001709,623.58001709,623.58001709,47.97844637852439,41.85069302739282,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-20,616.67999268,616.67999268,616.67999268,616.67999268,46.14607017174197,43.47315274190802,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-21,611.63000488,611.63000488,611.63000488,611.63000488,44.79758115582004,45.33101172710451,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-24,587.84997559,587.84997559,587.84997559,587.84997559,39.01581973671557,46.90063160387621,NaN,NaN,39.01581973671557,NaN,NaN,NaN
1990-12-25,600.54998779,600.54998779,600.54998779,600.54998779,43.229890012665145,47.45502094321965,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-26,600.88000488,600.88000488,600.88000488,600.88000488,43.339457647346364,48.04699401548847,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-27,603.80999756,603.80999756,603.80999756,603.80999756,44.36609458715722,48.066860088075714,NaN,NaN,NaN,NaN,NaN,NaN
1990-12-28,612.85998535,612.85998535,612.85998535,612.85998535,47.52855656080293,47.79131088661065,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-02,594.95001221,594.95001221,594.95001221,594.95001221,42.3927466120575,46.65843738037598,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-03,586.91998291,586.91998291,586.91998291,586.91998291,40.29059111801035,45.79228095342745,NaN,NaN,40.29059111801035,NaN,NaN,NaN
1991-01-04,609.88000488,609.88000488,609.88000488,609.88000488,48.199982100497,45.427442893382235,NaN,NaN,NaN,NaN,48.199982100497,NaN
1991-01-07,595.35998535,595.35998535,595.35998535,595.35998535,44.21143715971232,44.683944910718544,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-08,590.36999512,590.36999512,590.36999512,590.36999512,42.897669725786926,44.362809081487406,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-09,595.82000732,595.82000732,595.82000732,595.82000732,44.82608311652594,44.23003043452599,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-10,591.03997803,591.03997803,591.03997803,591.03997803,43.44041866410579,43.90588559778181,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-11,596.57000732,596.57000732,596.57000732,596.57000732,45.53792380672258,43.86244657170899,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-14,599.25,599.25,599.25,599.25,46.57200954269924,43.989191456486076,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-15,583.79998779,583.79998779,583.79998779,583.79998779,41.6609881759244,44.17813205928671,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-16,582.47998047,582.47998047,582.47998047,582.47998047,41.26066086297889,44.03747283430912,NaN,NaN,41.26066086297889,NaN,NaN,NaN
1991-01-17,633.89001465,633.89001465,633.89001465,633.89001465,58.13406437240289,45.09423045752744,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-18,658.47998047,658.47998047,658.47998047,658.47998047,63.53040431971976,46.46310972413905,NaN,NaN,NaN,NaN,63.53040431971976,NaN
1991-01-21,631.58001709,631.58001709,631.58001709,631.58001709,55.155066071948674,47.007860403506605,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-22,625.75,625.75,625.75,625.75,53.508620739396676,47.80185141260226,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-23,611.13000488,611.13000488,611.13000488,611.13000488,49.51675296333209,48.46086297298238,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-24,623.4699707,623.4699707,623.4699707,623.4699707,52.722700872362786,48.78391431382994,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-25,629.69000244,629.69000244,629.69000244,629.69000244,54.298156680148004,49.50439427957535,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-28,637.25,637.25,637.25,637.25,56.20827115752177,50.45515152469927,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-29,637.86999512,637.86999512,637.86999512,637.86999512,56.36932419434323,51.27966874454336,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-30,651.70001221,651.70001221,651.70001221,651.70001221,59.91109272604039,52.45614546325298,NaN,NaN,NaN,NaN,NaN,NaN
1991-01-31,658.4699707,658.4699707,658.4699707,658.4699707,61.55623012873036,53.60031020053925,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-01,676.85998535,676.85998535,676.85998535,676.85998535,65.67670850272646,54.96493155482688,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-04,692.28997803,692.28997803,692.28997803,692.28997803,68.7073358480896,56.89681353141011,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-05,711.09002686,711.09002686,711.09002686,711.09002686,71.95638006736658,59.089364903152095,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-06,701.75,701.75,701.75,701.75,68.16953740511877,59.806184405488935,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-07,720.44000244,720.44000244,720.44000244,720.44000244,71.41174968613213,60.36913764594697,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-08,728.35998535,728.35998535,728.35998535,728.35998535,72.68160222137445,61.62103308519166,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-11,745.2199707,745.2199707,745.2199707,745.2199707,75.20638067357119,63.170873080489855,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-12,760.92999268,760.92999268,760.92999268,760.92999268,77.31061924404048,65.15614924339759,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-13,753.65997314,753.65997314,753.65997314,753.65997314,74.17338729350716,66.68834113062219,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-14,766.23999023,766.23999023,766.23999023,766.23999023,75.98909657945418,68.23769398057263,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-15,774.52001953,774.52001953,774.52001953,774.52001953,77.12882822326957,69.7320194852689,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-18,821.21002197,821.21002197,821.21002197,821.21002197,82.24633871512349,71.58037766532463,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-19,823.65002441,823.65002441,823.65002441,823.65002441,82.4671262140484,73.19152291446805,NaN,NaN,NaN,NaN,82.4671262140484,NaN
1991-02-20,817.23999023,817.23999023,817.23999023,817.23999023,79.66424456503273,74.48495251706109,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-21,776.57000732,776.57000732,776.57000732,776.57000732,64.65035712220612,74.41164170416677,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-22,791.64001465,791.64001465,791.64001465,791.64001465,67.12291875210765,74.29846905445378,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-25,734.23999023,734.23999023,734.23999023,734.23999023,52.15821531680528,72.88431442941369,NaN,NaN,52.15821531680528,NaN,NaN,NaN
1991-02-26,776.14001465,776.14001465,776.14001465,776.14001465,59.2926140612986,72.25024847628367,NaN,NaN,NaN,NaN,NaN,NaN
1991-02-27,769.13000488,769.13000488,769.13000488,769.13000488,57.74121002263439,71.27378135746241,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-01,790.46002197,790.46002197,790.46002197,790.46002197,61.07833869637086,70.44497681996215,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-04,787.57000732,787.57000732,787.57000732,787.57000732,60.382576133226834,69.38613363850898,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-05,787.09997559,787.09997559,787.09997559,787.09997559,60.26234092642876,68.16839947296528,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-06,803.21002197,803.21002197,803.21002197,803.21002197,62.98300822845799,67.36908668260462,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-07,817.22998047,817.22998047,817.22998047,817.22998047,65.21503475752385,66.59951083818103,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-08,827.53997803,827.53997803,827.53997803,827.53997803,66.80039395950757,65.8617655336266,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-11,848.54998779,848.54998779,848.54998779,848.54998779,69.81909899929887,64.97410555392484,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-12,854.33001709,854.33001709,854.33001709,854.33001709,70.61080495127165,64.1272254637265,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-13,861.04998779,861.04998779,861.04998779,861.04998779,71.54536404081642,63.54730542628248,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-14,861.07000732,861.07000732,861.07000732,861.07000732,71.54826671964017,64.04001325467063,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-15,871.84997559,871.84997559,871.84997559,871.84997559,73.1373376836591,64.4696146069243,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-18,885.15997314,885.15997314,885.15997314,885.15997314,74.99436235404488,66.10076796672713,NaN,NaN,NaN,NaN,74.99436235404488,NaN
1991-03-19,883.59002686,883.59002686,883.59002686,883.59002686,74.34154498177278,67.17569160390386,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-20,876.2800293,876.2800293,876.2800293,876.2800293,71.23228466982715,68.13933979298905,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-21,878.70001221,878.70001221,878.70001221,878.70001221,71.65493643442701,68.89481105999306,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-22,882.69000244,882.69000244,882.69000244,882.69000244,72.37557059747365,69.75145352172497,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-25,876.08001709,876.08001709,876.08001709,876.08001709,69.2352220782734,70.39237360399959,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-26,860.17999268,860.17999268,860.17999268,860.17999268,62.23948011270386,70.33926445287429,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-27,854.16998291,854.16998291,854.16998291,854.16998291,59.78064525387811,69.95109377404245,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-28,863.53997803,863.53997803,863.53997803,863.53997803,62.28246262988043,69.62838439335479,NaN,NaN,NaN,NaN,NaN,NaN
1991-03-29,865.73999023,865.73999023,865.73999023,865.73999023,62.86652139878304,69.13177170760366,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-01,857.17999268,857.17999268,857.17999268,857.17999268,59.03595456745159,68.30499668018794,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-02,853.58001709,853.58001709,853.58001709,853.58001709,57.45052051981488,67.29822214297356,NaN,NaN,57.45052051981488,NaN,NaN,NaN
1991-04-03,856.38000488,856.38000488,856.38000488,856.38000488,58.38658594288723,66.35810208749119,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-04,868.48999023,868.48999023,868.48999023,868.48999023,62.25427770706466,65.58074066059159,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-05,874.64001465,874.64001465,874.64001465,874.64001465,64.08015211968335,64.80115421528005,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-09,885.75,885.75,885.75,885.75,67.1697286925328,64.28888162319147,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-10,882.75,882.75,882.75,882.75,65.53064411792408,63.88162158376982,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-11,892.7800293,892.7800293,892.7800293,892.7800293,68.31454251760857,63.6430220182828,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-15,884.65997314,884.65997314,884.65997314,884.65997314,63.820647389284275,63.0319560748407,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-16,886.0300293,886.0300293,886.0300293,886.0300293,64.247988107151,62.67572507690339,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-17,890.46002197,890.46002197,890.46002197,890.46002197,65.66038960247849,62.92007575474444,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-18,904.69000244,904.69000244,904.69000244,904.69000244,69.78904065752307,63.63496114071908,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-19,908.13000488,908.13000488,908.13000488,908.13000488,70.70596016607598,64.23663953616162,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-22,908.90002441,908.90002441,908.90002441,908.90002441,70.91872887337988,64.81179721291853,NaN,NaN,NaN,NaN,70.91872887337988,NaN
1991-04-23,893.19000244,893.19000244,893.19000244,893.19000244,61.15878981644462,64.96342830213233,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-24,895.34002686,895.34002686,895.34002686,895.34002686,61.93095362897901,65.2834592385012,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-25,883.59997559,883.59997559,883.59997559,883.59997559,55.448789202722466,65.07361661420371,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-26,872.51000977,872.51000977,872.51000977,872.51000977,50.11290104505385,64.20637542406008,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-29,867.9699707,867.9699707,867.9699707,867.9699707,48.0733566460849,63.063032890231625,NaN,NaN,NaN,NaN,NaN,NaN
1991-04-30,876.01000977,876.01000977,876.01000977,876.01000977,51.81353201262267,61.966161698809465,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-02,878.92999268,878.92999268,878.92999268,878.92999268,53.133818326136094,61.08067414225319,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-03,868,868,868,868,47.84888958819245,59.61884179015203,NaN,NaN,NaN,NaN,NaN,NaN
1991-05-07,840.05999756,840.05999756,840.05999756,840.05999756,37.5634132527946,57.74332506611706,NaN,NaN,NaN,NaN,NaN,NaN
