,G,E,S
5/7/2021,-0.078556118,0.20544011,0.231435428
6/7/2021,-0.310881628,-0.217213332,-0.277326197
7/7/2021,0.014728764,-0.255940616,-0.487925459
8/7/2021,0.091430481,0.003695769,-0.02694907
9/7/2021,0.405606402,-0.099335518,0.101038138
12/7/2021,-0.223300146,-0.483373606,-0.362936749
13/7/2021,0.122668019,0.170935362,-0.039784208
14/7/2021,-0.242092556,-0.647745988,-0.74418929
15/7/2021,0.389344053,-0.110358523,0.061068616
16/7/2021,-0.034081299,0.093131982,-0.003819526
19/7/2021,0.153975373,-0.040094524,-0.199927491
20/7/2021,-0.207996561,0.105681176,-0.062639831
21/7/2021,0.173755256,-0.003678293,0.099908228
22/7/2021,0.122532614,0.022263849,0.343387701
23/7/2021,0.102425847,-0.284970742,-0.25491579
27/7/2021,0.116818455,0.102473252,-0.210473259
29/7/2021,0.352843445,0.538021669,0.581752877
30/7/2021,-0.294385086,-0.514569607,-0.187529689
2/8/2021,0.13184,0.631412288,0.107614342
3/8/2021,-0.174126918,-0.372304285,-0.152987047
4/8/2021,-0.089498801,-0.168334803,0.002857497
5/8/2021,-0.025971036,-0.620522592,-0.414602164
6/8/2021,-0.053253897,-0.160905062,0.08870992
9/8/2021,0.210498689,0.162440875,0.23527777
10/8/2021,0.088918544,0.078969327,-0.060119721
11/8/2021,0.874993258,0.649181537,0.781707277
13/8/2021,-0.396655611,1.191878612,1.079952783
16/8/2021,0.114105166,0.281612348,0.430408952
17/8/2021,-0.214412792,0.179356994,0.399016766
18/8/2021,-0.38105386,0.127886345,-0.050874149
19/8/2021,0.244322786,-0.012170164,-0.188212541
20/8/2021,-0.166561436,0.205016537,0.414582714
23/8/2021,-0.281834296,0.396197359,0.259756021
24/8/2021,-0.287957849,0.013522785,-0.017139795
25/8/2021,0.047573535,-0.065643264,-0.137189693
26/8/2021,-0.042843531,-0.174973953,-0.116215702
27/8/2021,-0.014617149,0.05934006,0.01964108
30/8/2021,-0.303204118,0.107723262,0.08514573
31/8/2021,0.35906675,0.183693395,-0.063410507
1/9/2021,-0.025962295,-0.063524755,0.036314424
2/9/2021,0.082887908,0.25340995,0.324155077
3/9/2021,-0.022545924,0.187072237,0.081511084
6/9/2021,0.112250878,0.065411125,0.121178533
7/9/2021,0.402793408,0.118968096,-0.011738532
8/9/2021,-0.237398373,-0.343234642,-0.035722762
9/9/2021,-0.273282603,-0.331247225,-0.257848195
10/9/2021,-0.418049687,0.073728459,0.072817119
13/9/2021,-0.713111161,0.014578745,0.167506306
14/9/2021,-0.01359974,0.135331534,-0.007439543
15/9/2021,-0.030088519,-0.111134305,-0.059593361
16/9/2021,-0.102473652,0.24713866,0.079507991
17/9/2021,0.400319387,-0.355399443,-0.281299201
20/9/2021,0.059134915,-0.275264163,-0.08910755
21/9/2021,-0.41259451,0.136901267,0.105742404
22/9/2021,0.173608609,-0.025518469,-0.032976205
23/9/2021,0.239404191,0.988401231,0.835779977
27/9/2021,0.13766571,0.578329564,0.472049198
28/9/2021,0.378847389,0.196510216,0.017737308
29/9/2021,-0.279815596,-0.078732828,0.000548949
30/9/2021,0.470175822,0.219256305,0.083902048
1/10/2021,-0.2012915,-0.026448814,-0.024927587
4/10/2021,0.203021505,0.077255941,0.142403125
5/10/2021,-0.065890926,0.286588422,0.127785457
6/10/2021,0.180565181,0.125787511,0.008433378
7/10/2021,0.171037594,-0.000816566,0.122623658
8/10/2021,0.049574264,-0.291695451,-0.055655317
11/10/2021,0.115613922,-0.024685056,0.0657548
12/10/2021,-0.104974623,0.51425752,0.29076741
14/10/2021,0.098016764,0.031952372,-0.06106445
15/10/2021,0.005418508,0.032457537,0.260358166
18/10/2021,0.215681626,-0.116663639,0.140837306
19/10/2021,-0.170876307,-0.045786596,-0.146457479
20/10/2021,-0.26976075,-0.306813481,-0.109995578
21/10/2021,-0.319567267,-0.22939008,0.14662539
25/10/2021,-0.27806143,-0.21900808,0.123491377
26/10/2021,0.238564691,0.009165048,-0.028746731
27/10/2021,0.006808658,-0.368567686,-0.160083697
28/10/2021,-0.383779578,-0.064557438,-0.312806787
29/10/2021,-0.222175088,-0.071048694,0.065922698
1/11/2021,-0.144136,-0.315592985,-0.145884675
2/11/2021,0.226188182,0.69474456,0.328403674
3/11/2021,0.258097957,-0.004409952,0.076428679
4/11/2021,-0.163644312,-0.161947722,-0.127304489
5/11/2021,0.347883154,-0.345090812,-0.503313002
8/11/2021,-0.529395586,0.259782108,0.229375139
9/11/2021,0.09801407,0.06338893,0.115833947
10/11/2021,0.066835269,-0.30859999,-0.156111029
11/11/2021,0.054811031,-0.202434991,-0.143448084
12/11/2021,-0.184480835,-0.136569703,0.026330446
15/11/2021,0.122825385,-0.140770659,-0.141851156
16/11/2021,-0.253281959,0.123088101,0.129543914
17/11/2021,0.083264024,-0.566629448,-0.321155278
18/11/2021,0.295026639,0.191335027,-0.046087356
19/11/2021,0.377259332,0.096773732,-0.385203212
22/11/2021,0.188127228,-0.222635636,-0.481630599
23/11/2021,0.007382536,-0.113514633,-0.12242568
24/11/2021,-0.105255714,0.10659507,0.003402058
25/11/2021,-0.161340387,-0.078494018,0.077618118
26/11/2021,0.235963571,-0.135361518,-0.60822458
29/11/2021,0.143062883,-0.052790515,-0.161119338
30/11/2021,0.184064838,-0.231793553,-0.366177707
1/12/2021,-0.182369477,0.035406475,0.351713186
2/12/2021,-0.038242725,0.045863346,0.012630964
3/12/2021,0.059529465,0.090993098,-0.024415393
7/12/2021,-0.224243554,0.026998306,0.366641222
8/12/2021,-0.202656434,-0.34290244,-0.030493565
9/12/2021,-0.153831752,-0.343930251,-0.03149603
13/12/2021,-0.228601315,-0.044748199,-0.171639315
14/12/2021,0.269140688,-0.055161177,0.039453796
15/12/2021,0.224986357,-0.121231615,-0.090395366
16/12/2021,0.077611154,0.41347435,0.141488532
17/12/2021,-0.107152607,-0.065764926,0.021973146
20/12/2021,0.144954427,-0.230034352,-0.345091804
21/12/2021,-0.307024649,-0.157785747,-0.12333093
22/12/2021,-0.225411914,-0.350210756,-0.235902939
23/12/2021,-0.02932452,-0.105757581,-0.022946305
24/12/2021,0.134926974,0.114344693,0.017154212
27/12/2021,0.114225247,-0.210119429,0.058193295
28/12/2021,-0.193833142,0.38943548,0.338671794
29/12/2021,0.200385576,-0.153777953,-0.009465439
30/12/2021,0.053060593,-0.485656686,-0.501201861
4/1/2022,0,0,0
5/1/2022,-0.057708327,-0.25214108,-0.100207959
6/1/2022,-0.120024683,-0.029777248,0.021102809
7/1/2022,0.038933786,0.101991656,0.084836509
10/1/2022,-0.056176874,-0.238967707,-0.08761305
11/1/2022,-0.054786276,0.367692074,0.264190664
12/1/2022,0.24965476,0.009840432,-0.200108768
13/1/2022,0.23840597,-0.27741432,-0.116870211
14/1/2022,0.040424057,0.283774743,0.221878618
17/1/2022,0.028968294,-0.000803439,0.059979421
18/1/2022,0.278653276,0.2506211,0.097367678
19/1/2022,0.36016344,0.044347673,0.047451898
20/1/2022,-0.131740212,0.60935882,0.627922837
21/1/2022,0.123849035,0.430390654,0.253170675
24/1/2022,0.038630381,0.343260357,0.622401472
25/1/2022,-0.075679266,-0.118408975,-0.13912698
26/1/2022,-0.004224314,0.066182873,0.450462023
27/1/2022,0.083690322,0.079784927,-0.168914872
28/1/2022,-0.044608761,0.044133543,0.011506838
31/1/2022,0.102878696,-0.002235288,0.00462242
1/2/2022,-0.054985936,-0.542288216,-0.364474324
2/2/2022,0.450535779,-0.403656422,-0.025318324
3/2/2022,-0.180838934,0.363907779,0.393081426
4/2/2022,-0.169102356,-0.06604893,0.251067448
7/2/2022,-0.097811267,-0.166540357,0.069577975
8/2/2022,0.13290921,0.018602291,-0.071799077
9/2/2022,-0.18733782,0.794473624,0.533125452
10/2/2022,0.259877337,0.379287782,0.218057397
11/2/2022,0.114020604,0.258507246,-0.116960237
14/2/2022,-0.055595925,0.410930315,0.274888603
15/2/2022,-0.087550854,-0.351113817,-0.508860926
17/2/2022,0.040294669,0.32811209,-0.391955121
18/2/2022,-0.291090001,-0.197573508,-0.226182945
21/2/2022,-0.045172729,-0.055154379,-0.355128004
22/2/2022,0.006601451,-0.189205523,-0.478310464
23/2/2022,-0.066393687,-0.247930872,-0.327274857
24/2/2022,0.470265861,-0.092234715,-0.070980055
25/2/2022,-0.399108001,-0.169311047,-0.220558449
28/2/2022,-0.003287496,-0.038627529,-0.118135824
1/3/2022,-0.03115536,-0.374064983,-0.285426645
2/3/2022,-0.263552428,0.336756387,0.056583992
3/3/2022,0.163186116,0.15028915,0.092158809
4/3/2022,-0.140246819,-0.089773455,-0.328111924
7/3/2022,-0.154625771,0.253991601,0.18425061
8/3/2022,-0.15415604,0.504495877,0.304916433
9/3/2022,-0.182651907,-0.336969647,-0.370530488
10/3/2022,0.195050625,-0.294242598,0.084603866
11/3/2022,-0.047369771,-0.046665765,-0.347503193
14/3/2022,0.03136912,-0.108353153,0.072626831
15/3/2022,0.041881137,0.075944829,0.038677118
16/3/2022,0.198560565,-0.190125309,-0.147483891
17/3/2022,-0.082652842,0.25762398,0.17546294
18/3/2022,-0.16133752,0.200493295,0.150798776
21/3/2022,0.085058996,-0.062273744,-0.120027426
22/3/2022,0.317359817,0.25285049,0.337161935
23/3/2022,0.036424547,-0.383273254,-0.312085693
24/3/2022,0.265459891,0.178800721,0.344581785
25/3/2022,-0.268001748,0.108449787,-0.148429735
28/3/2022,-0.048252607,-0.180322383,0.205605204
29/3/2022,0.337503347,-0.125143846,-0.267515198
30/3/2022,-0.599915117,-0.156802186,0.347442674
31/3/2022,-0.266423063,-0.5101254,-0.088443088
1/4/2022,-0.434596711,-0.117150241,0.385229081
4/4/2022,-0.010008813,0.096469976,0.018204112
5/4/2022,0.348648607,0.331712015,0.154007254
7/4/2022,0.167333091,-0.096042459,0.0051386
8/4/2022,-0.087532292,0.395854841,0.166003114
11/4/2022,-0.173912592,0.296142508,0.062926517
12/4/2022,-0.035107842,-0.108002424,0.132550077
18/4/2022,0.110839599,-0.25995944,-0.551277832
19/4/2022,-0.009396659,-0.428988805,-0.239065727
20/4/2022,0.302953014,-0.14504354,0.10644908
21/4/2022,0.353070554,-0.028806642,-0.101994832
22/4/2022,-0.004941896,0.059536213,0.09306277
25/4/2022,0.051561715,0.158596294,0.225424579
26/4/2022,-0.111110391,0.190433138,0.343249341
27/4/2022,0.491063808,0.593371699,-0.776440213
28/4/2022,0.123287691,0.148474974,0.226054004
29/4/2022,-0.070082203,-0.166054327,-0.029413309
3/5/2022,-0.277673295,0.066430893,-0.146539624
5/5/2022,-0.06056298,-0.173021313,-0.028687946
6/5/2022,0.116923962,-0.248457271,-0.12245131
9/5/2022,-0.050121564,0.514122705,0.19731338
10/5/2022,0.202096619,-0.079597848,-0.011353953
11/5/2022,-0.095284099,0.512754646,0.199190806
12/5/2022,-0.081108065,0.224010968,0.656720972
13/5/2022,0.245455226,-0.08134981,-0.045411371
17/5/2022,0.115778812,0.046675869,-0.459054554
18/5/2022,-0.199749544,-0.119605223,0.316679573
19/5/2022,0.037397254,0.1722719,0.149144977
20/5/2022,-0.039675009,-0.03334457,-0.224787783
23/5/2022,0.24327979,0.08073363,0.026752596
24/5/2022,0.194323798,-0.300158217,-0.258831771
25/5/2022,0.014508006,-0.022128634,0.060466561
26/5/2022,0.409450036,-0.368234796,-0.287651907
27/5/2022,0.001541095,0.056606809,0.025101249
30/5/2022,0.021994032,0.053338809,0.034562714
31/5/2022,0.02855127,0.105372511,-0.068777426
1/6/2022,0.114602981,-0.332819662,-0.027925517
2/6/2022,-0.210708934,0.050810279,0.233594675
6/6/2022,-0.006797848,0.239513185,0.111014053
7/6/2022,-0.083801383,-0.259547586,-0.190914585
8/6/2022,0.094349708,-0.048249985,-0.104449222
9/6/2022,0.348266694,0.188969855,0.215061059
10/6/2022,-0.086232456,-0.156003864,-0.219191668
13/6/2022,0.035622036,-0.036666974,0.032262855
14/6/2022,0.324495764,0.239541282,0.292269132
15/6/2022,0.107073568,0.14499812,0.151926484
16/6/2022,0.099541138,0.180208037,0.256821378
17/6/2022,-0.000163803,-0.251877166,-0.311666344
20/6/2022,-0.055175227,0.133052974,0.265655111
21/6/2022,0.140683387,0.114094287,0.202258074
22/6/2022,0.097116216,0.20568866,0.378060285
23/6/2022,-0.142748192,-0.217561695,-0.216300348
24/6/2022,-0.078478438,0.038616878,-0.03517637
27/6/2022,-0.021469465,-0.072564794,0.057119921
28/6/2022,-0.165116436,0.273101532,0.292952496
29/6/2022,0.032072418,0.11815187,0.1113103
30/6/2022,-0.009357516,-0.063145433,-0.121807654
1/7/2022,0.059606691,0.121978273,0.372533328
4/7/2022,-0.10982961,0.297446349,0.269704095
5/7/2022,-0.306542454,0.935942073,0.442242785
6/7/2022,0.036376786,0.170407805,0.635388354
7/7/2022,-0.033199686,-0.334069678,0.088471303
8/7/2022,0.105858414,0.195287767,0.155072146
11/7/2022,0.168872842,0.241797443,0.112251775
12/7/2022,-0.471134267,-0.036318806,0.57720187
14/7/2022,0.259918919,-0.05709281,-0.083069825
15/7/2022,-0.242159986,0.125420996,-0.094028506
18/7/2022,0.020730354,0.076807633,-0.221103106
19/7/2022,0.174494111,0.066901987,-0.060042684
20/7/2022,0.208705577,-0.417751931,-0.489045648
21/7/2022,-0.268018846,0.129905565,0.056401212
22/7/2022,-0.102949991,-0.063392432,-0.310334654
25/7/2022,-0.020958845,0.034658499,-0.160564016
26/7/2022,-0.286676803,-0.015292678,0.102840388
27/7/2022,0.143119589,0.02578779,0.4043847
1/8/2022,-0.106554189,-0.411313461,-0.351190118
2/8/2022,-0.139851864,0.248595626,0.170531911
3/8/2022,0.156569066,0.054880383,-0.025374565
4/8/2022,-0.137993631,-0.28799729,-0.251550778
5/8/2022,-0.072425898,-0.187107454,-0.199419669
8/8/2022,-0.080259108,0.200873272,-0.141859323
9/8/2022,0.188393979,0.40718832,0.253171869
10/8/2022,-0.018661451,0.677206341,0.379023837
11/8/2022,-0.329281337,-0.078940083,0.046162361
15/8/2022,-0.292604773,0.01230463,-0.053580727
16/8/2022,0.149429978,0.364095535,0.187819919
17/8/2022,-0.066089205,-0.065868564,-0.095315278
18/8/2022,-0.220073923,0.020717898,-0.098522209
19/8/2022,0.243597685,-0.244718338,0.183895028
22/8/2022,-0.272644124,-0.053855823,0.05340665
23/8/2022,0.231974074,0.088813816,0.435206797
24/8/2022,-0.050467504,-0.085091622,-0.494324293
25/8/2022,0.008281129,-0.165058916,-0.152987806
26/8/2022,0.215625019,0.19231909,-0.151993347
29/8/2022,0.202639122,0.003543628,0.162873649
30/8/2022,-0.123688857,0.243282589,0.142374987
31/8/2022,-0.025440516,0.117441618,0.029315931
1/9/2022,-0.006682119,-0.117310416,-0.125057631
2/9/2022,-0.244712167,0.068061429,-0.206445458
5/9/2022,0.198185898,0.455108835,0.329989997
6/9/2022,-0.095767401,-0.42327276,-0.485183232
7/9/2022,0.205031534,0.136702962,0.201620806
8/9/2022,-0.119406005,0.027410818,-0.074757698
9/9/2022,0.004020679,0.347884621,0.16702424
12/9/2022,0.019323512,-0.409297643,-0.302823129
13/9/2022,0.004840642,-0.200097276,-0.201292892
14/9/2022,0.043553818,-0.196006814,-0.185741083
15/9/2022,-0.336222304,-0.298426984,-0.185486618
16/9/2022,0.07757491,0.075992844,0.084425139
19/9/2022,0.239607755,0.534332601,0.564660536
20/9/2022,-0.150256983,0.166742429,-0.076173514
21/9/2022,0.065599495,0.236905618,0.08554746
22/9/2022,0.377556373,0.007184665,-0.077297555
23/9/2022,0.032616025,0.295465285,0.201469576
26/9/2022,0.272230404,0.360754814,-0.068191292
27/9/2022,-0.130652261,0.472218523,0.629325843
28/9/2022,-0.094393617,0.238249255,-0.073949204
29/9/2022,0.077241864,0.478499083,-0.055643939
30/9/2022,0.307921827,-0.137270663,-0.181137621
3/10/2022,0.519698835,0.395526374,-0.284951998
4/10/2022,-0.295442183,-0.001828504,0.054539119
5/10/2022,-0.127547906,0.205819209,0.34120059
6/10/2022,-0.113706836,-0.400121217,-0.598794944
7/10/2022,-0.204475867,0.262266714,0.05587859
10/10/2022,-0.24255018,0.226262427,0.342601563
11/10/2022,-0.02690999,-0.085976274,-0.146463066
12/10/2022,-0.438035897,-0.139294594,-0.105991549
17/10/2022,0.025379823,-0.010404989,-0.262776363
18/10/2022,-0.095121998,-0.277930811,-0.118822767
19/10/2022,0.063634533,0.026336627,0.197092747
20/10/2022,-0.087766303,-0.006128809,-0.090444191
21/10/2022,-0.029299136,0.180752739,0.018144559
25/10/2022,-0.01180797,0.374156194,0.522935621
26/10/2022,-0.046992979,-0.023122638,-0.215622418
27/10/2022,-0.292047449,-0.15328048,0.045105183
28/10/2022,0.032606191,0.337199955,0.176896164
31/10/2022,0.22874045,0.111622961,0.140341456
1/11/2022,0.032266241,-0.108889519,-0.092771692
2/11/2022,-0.288754379,0.142445134,0.134259387
3/11/2022,0.054500702,-0.076868291,-0.139222966
4/11/2022,-0.017121029,-0.159478354,-0.194516933
7/11/2022,0.320031379,0.215172579,0.310630753
8/11/2022,-0.281426542,0.041851826,0.161955418
9/11/2022,-0.295419948,0.175753998,0.044496441
10/11/2022,-0.469390831,-0.174715138,-0.150170341
11/11/2022,-0.297507814,0.072507447,0.09444511
14/11/2022,-0.049411432,-0.259037785,-0.057683886
15/11/2022,0.276294858,-0.01473153,-0.123822144
16/11/2022,-0.259260099,-0.073209758,-0.106960789
17/11/2022,-0.102250391,0.055233124,-0.177547648
18/11/2022,-0.082377837,0.053253709,0.226420509
21/11/2022,-0.171201011,-0.065236863,-0.036959024
22/11/2022,-0.282644308,0.007818554,0.039558294
23/11/2022,0.21366083,-0.032893298,-0.30069698
24/11/2022,-0.012779621,0.002832592,0.198785163
25/11/2022,0.041110929,-0.163969216,-0.158962339
28/11/2022,0.270711415,0.207064004,0.277455417
29/11/2022,-0.257186542,0.253563727,0.243460329
30/11/2022,0.053994244,0.23126702,0.171753116
1/12/2022,0.112539702,-0.131491649,0.05252911
2/12/2022,-0.073011695,-0.753552142,-0.616130617
6/12/2022,-0.272457797,-0.140519458,-0.070296369
7/12/2022,-0.243114386,-0.014255004,-0.052755564
8/12/2022,0.063974057,-0.103675779,-0.216221328
9/12/2022,0.207874282,-0.14198894,0.009719719
13/12/2022,-0.268066345,0.039190339,0.034773351
14/12/2022,0.174394126,0.032779274,0.018336159
15/12/2022,-0.063990178,0.325980246,0.135530917
16/12/2022,-0.024810519,0.148078433,0.05305026
19/12/2022,-0.378760098,0.063348045,0.087977414
20/12/2022,0.15411711,0.335611864,-0.127601098
21/12/2022,0.293922128,0.396067293,0.132648163
22/12/2022,-0.335897907,-0.116714131,0.055414106
23/12/2022,-0.008882351,0.243917697,0.287408529
26/12/2022,0.341374934,0.018958864,-0.033398571
27/12/2022,0.040573082,-0.063377769,0.176985036
28/12/2022,0.032979316,0.025315497,-0.037724157
29/12/2022,-0.022895745,0.280636515,0.142391746
30/12/2022,0.108953413,-0.079375526,-0.353734608
